Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
SãoPaulo,Disponível,743.0,29,7898946495065,Algodão Hidrófilo Ever Care 25g,"6,99","6,29",-10.0%,"6,29",-10.0%
SaoPaulo,Indisponível,615.0,16,0,Océane Retouch My Glam - Pó Translúcido 8g,0,0,0,0,0
SãoPaulo,Disponível,612.0,26,7898946495065,Algodão Hidrófilo Ever Care 50g,"6,99","6,29",-10.0%,"6,29",-10.0%
SaoPaulo,Indisponível,606.0,25,0,Grampo Para Cabelo Loiro Número 7 Corpus,0,0,0,0,0
SãoPaulo,Disponível,600.0,24,7908271302348,Algodão Hidrófilo Ever Care 500g,"29,99","26,99",-10.0%,"26,99",-10.0%
SãoPaulo,Disponível,596.0,15,7896006209027,Baclon 10mg União Química 20 comprimidos,"27,03","16,03",-40.7%,"16,03",-40.7%
SãoPaulo,Disponível,577.0,17,7896226506388,Prolopa 200mg + 50mg Roche 30 Comprimidos,"131,38","101,99",-22.4%,"101,99",-22.4%
SãoPaulo,Disponível,575.0,16,7897076909077,Cloridrato Tizanidina 2mg Genérico Ranbaxy 30 Comprimidos,"42,46","36,74",-13.5%,"36,74",-13.5%
SaoPaulo,Indisponível,548.0,15,0,Perfume Miss Gabriela Sabatini Eau de Toilette 30ml,0,0,0,0,0
SãoPaulo,Disponível,545.0,15,7896181907176,Busonid 50mcg/dose Aché 6ml 120 Doses Solução Nasal,"47,24","37,59",-20.4%,"37,59",-20.4%
SãoPaulo,Disponível,538.0,15,8720689007160,Bico Para Mamadeira Philips Avent Pétala Número 4 6+M 2 Unidades,"49,90","49,90",-,"49,90",-
SaoPaulo,Indisponível,531.0,15,0,Base Líquida Matte Eudora Niina Secrets Daily Tint Cream Cor 48 25 ml,0,0,0,0,0
SãoPaulo,Disponível,529.0,15,7896004720746,Amoxicilina 400mg/5ml + Clavulanato de Potássio 57mg/5ml Genérico EMS 70ml Suspensão Oral,"96,23","39,99",-58.4%,"39,99",-58.4%
SaoPaulo,Indisponível,529.0,18,0,Óleo Corporal Infantil Cheirinho De Bebê Amêndoas Suave 140ml,0,0,0,0,0
SaoPaulo,Indisponível,527.0,16,0,Máscara Capilar Aussie Non Stop Hydratation Tratamento Intensivo 270ml,0,0,0,0,0
SaoPaulo,Indisponível,525.0,15,0,"Actifedrin 2,5mg + 60mg Farmoquímica 20 Comprimidos",0,0,0,0,0
SãoPaulo,Disponível,521.0,16,7898158693693,Varicoss 15mg + 90mg Cifarma 60 Drágeas,"46,08","32,99",-28.4%,"32,99",-28.4%
SaoPaulo,Indisponível,520.0,18,0,Catharine Hill Angel Wings by Pri Lessa  - Base Alta Cobertura  40ml - A5,0,0,0,0,0
SaoPaulo,Indisponível,519.0,24,0,Kit Miss Frandy - Cílios Postiços com 10 Pares,0,0,0,0,0
SaoPaulo,Indisponível,519.0,13,0,Pincel Para Iluminador - Shimmer Brush Ocn6 Océane - Pincel Para Iluminador - Shimmer Brush Ocn6 Indefinido,0,0,0,0,0
SãoPaulo,Disponível,517.0,15,7896007200788,Preservativo Blowtex Efeito Retardante 9 Unidades,"23,59","18,54",-21.4%,"18,54",-21.4%
SãoPaulo,Disponível,517.0,14,7891268148831,"Concor HCT 5mg + 12,5mg Merck 30 Comprimidos","191,72","182,20",-5.0%,"182,20",-5.0%
SaoPaulo,Indisponível,515.0,15,0,Escova de Cabelo Ricca Shower Flex Turquesa 1 Unidade,0,0,0,0,0
SãoPaulo,Disponível,514.0,13,7896714215976,Ciprofibrato 100mg Genérico Neo Química 30 Comprimidos,"82,95","31,99",-61.4%,"31,99",-61.4%
SãoPaulo,Disponível,514.0,14,7896181907534,Valsed 100mg Cifarma 20 Comprimidos,"93,67","87,11",-7.0%,"87,11",-7.0%
SãoPaulo,Disponível,512.0,13,7897595609816,Sinvastatina 10mg Genérico Sandoz 30 Comprimidos Revestidos,"26,18","10,48",-60.0%,"10,48",-60.0%
SaoPaulo,Indisponível,510.0,17,0,Minoxidil 5% com biotina 120ml,0,0,0,0,0
SãoPaulo,Disponível,510.0,17,7897076906038,Oxcarbazepina 300mg Genérico Ranbaxy 60 Comprimidos,"98,50","74,24",-24.6%,"74,24",-24.6%
SãoPaulo,Disponível,510.0,14,7899551303868,Cloridrato de Nebivolol 5mg Genérico Biolab 30 Comprimidos,"56,63","42,99",-24.1%,"42,99",-24.1%
SaoPaulo,Indisponível,507.0,15,0,Bolinha Para Massagem Corporal Incoterm,0,0,0,0,0
SãoPaulo,Disponível,507.0,16,7896311710300,Barra De Proteína Crisp Bar Doce de Coco 1 Unidade,"12,99","12,99",-,"12,99",-
SaoPaulo,Indisponível,507.0,14,0,Geleia de morango 270g - Delicassis,0,0,0,0,0
SaoPaulo,Indisponível,505.0,14,0,Deprasil 30mg Cristália 30 Cápsulas Duras,0,0,0,0,0
SaoPaulo,Indisponível,504.0,13,0,Refresco Magro Sabor Laranja Zero Açucares 8G,0,0,0,0,0
SãoPaulo,Disponível,502.0,15,9001616691058,Bico de Mamadeira MAM Ortodôntico,"55,99","55,99",-,"55,99",-
SãoPaulo,Disponível,501.0,16,7891024027226,Refil Sabonete Líquido Protex Vitamina E 900ml,"9,59","9,59",-,"9,59",-
SãoPaulo,Disponível,500.0,15,7891721030017,Aciclovir 400mg Genérico Merck 30 Comprimidos,"112,06","31,49",-71.9%,"31,49",-71.9%
SaoPaulo,Indisponível,498.0,14,0,Óleo Essencial de Lavandin 5ml - WNF,0,0,0,0,0
SãoPaulo,Disponível,497.0,14,7897851220069,Amiobal 100mg Baldacci 30 Comprimidos,"26,52","22,07",-16.8%,"22,07",-16.8%
SãoPaulo,Disponível,496.0,14,7899337000653,Diatarcom MR 60mg Servier 30 Comprimidos,"329,24","235,59",-28.4%,"235,59",-28.4%
SãoPaulo,Disponível,495.0,14,7500435127363,Pasta de Dente Infantil Oral-B Kids Mickey 50g,"11,99","9,15",-23.7%,"9,15",-23.7%
SãoPaulo,Disponível,494.0,16,7896658035913,Creme para Pernas Diosmin 200g,"102,09","69,42",-32.0%,"69,42",-32.0%
SãoPaulo,Disponível,493.0,16,7898946495065,Algodão Ever Care Hidrófilo Rolo 250g,"6,99","6,29",-10.0%,"6,29",-10.0%
SaoPaulo,Indisponível,492.0,16,0,"Nordette 0,15mg + 0,03mg Pfizer 21 Drágeas",0,0,0,0,0
SaoPaulo,Indisponível,490.0,14,0,Acetona Beira Alta - 450ml,0,0,0,0,0
SãoPaulo,Disponível,490.0,15,7896658000409,Flebon 50mg Farmoquimica  30 Comprimidos,"114,45","107,09",-6.4%,"107,09",-6.4%
SãoPaulo,Disponível,490.0,14,7896112143369,"Asmofen 0,2mg/1ml Teuto 120ml Xarope","31,71","27,59",-13.0%,"27,59",-13.0%
SãoPaulo,Disponível,489.0,16,4005808956401,Kit Protetor Solar Nivea Protect & Bronze FPS30 200ml + 100ml,"53,99","39,49",-26.9%,"39,49",-26.9%
SãoPaulo,Disponível,489.0,14,7898953165418,Deca Durabolin 50mg/ml Aspen 1ml Ampola Injetável,"194,30","160,37",-17.5%,"160,37",-17.5%
SãoPaulo,Disponível,489.0,15,7896658038112,Tormiv SL 10mg Ache 10 Comprimidos Sublinguais,"36,34","20,69",-43.1%,"20,69",-43.1%
SãoPaulo,Disponível,488.0,15,7899620910478,Novoprazol 20mg Globo 28 Comprimidos,"15,52","15,19",-2.1%,"15,19",-2.1%
SãoPaulo,Disponível,487.0,15,7891350000115,Espuma de Barbear Bozzano Refrescante Antibac 200ml,"27,99","22,99",-17.9%,"22,99",-17.9%
SaoPaulo,Indisponível,487.0,14,0,Leave-in de Recarga de Queratina Magic Beauty Liss Extreme 120 ml,0,0,0,0,0
SãoPaulo,Disponível,486.0,13,7896094202030,Cicladol 20mg Chiesi 5 Comprimidos,"47,18","37,62",-20.3%,"37,62",-20.3%
SãoPaulo,Disponível,486.0,14,7894900123562,Bebida Isotônica Powerade Tangerina 500ml,"6,99","6,99",-,"6,99",-
SãoPaulo,Disponível,485.0,15,7896000615572,Mamadeira Kuka Natural Color com Bico Ortodôntico Rosa 1557 250ml,"33,99","33,99",-,"33,99",-
SaoPaulo,Indisponível,485.0,15,0,Óleo de Amêndoas Ever You Meu SPA Mandarina & Limão Siciliano 130ml,0,0,0,0,0
SãoPaulo,Disponível,485.0,13,7896085111129,Bolsa Termogel Grande,"20,99","20,58",-2.0%,"20,58",-2.0%
SãoPaulo,Disponível,483.0,15,048675991896,Brinco Studex Supermaxxi Pedra Branca Prata 1 Par,"43,99","37,99",-13.6%,"37,99",-13.6%
SãoPaulo,Disponível,482.0,17,4210201220411,Refil para Escova Elétrica Oral-B Flossaction 2 Unidades,"76,59","65,59",-14.4%,"65,59",-14.4%
SãoPaulo,Disponível,481.0,15,7896004729473,Atorvastatina Cálcica 20mg Genérico Legrand 30 Comprimidos,"81,37","13,36",-83.6%,"13,36",-83.6%
SãoPaulo,Disponível,480.0,14,7896714273730,Ezetimiba 10mg Genérico Hypermarcas 30 Comprimidos,"88,57","36,99",-58.2%,"36,99",-58.2%
SaoPaulo,Indisponível,479.0,15,0,Spray Knut Multiuso Amino Color  200ml,0,0,0,0,0
SãoPaulo,Disponível,479.0,15,070330721838,Aparelho de Barbea Enox Clássico 1 Unidade,"16,59","16,59",-,"16,59",-
SãoPaulo,Disponível,477.0,13,7500435160650,Aparelho de Barbear Gillette Prestobarba3 Fresh com Eucalipto 4 Unidades,"33,99","28,39",-16.5%,"28,39",-16.5%
SaoPaulo,Indisponível,477.0,15,0,Chá Gaab Mom To Mom 30sch 45g,0,0,0,0,0
SãoPaulo,Disponível,475.0,13,7501001133290,Shampoo Anticaspa Head & Shoulders Limpeza Eficaz 400ml,"28,99","23,99",-17.2%,"23,99",-17.2%
SãoPaulo,Disponível,475.0,15,7500435145961,Fralda Ever Baby Pants Roupinha XXG 24 Unidades,"82,99","82,99",-,"82,99",-
SaoPaulo,Indisponível,475.0,18,0,Bombom de chocolate ao leite sabor com recheio de cereja sem álcool 55g - Montevergine,0,0,0,0,0
SãoPaulo,Disponível,474.0,15,42110200,Creme Hidratante Nivea Soft 48g,"27,99","22,99",-17.9%,"22,99",-17.9%
SaoPaulo,Indisponível,474.0,15,0,Cera Quente em Barra Negra - Depil Bella - 500g,0,0,0,0,0
SaoPaulo,Indisponível,474.0,15,0,Unhas Postiças Curta Autocolante Quadrada Pintada Absolute New York Magiquick Cappuchino Brown 24 Unidades,0,0,0,0,0
SãoPaulo,Disponível,474.0,14,7896676438550,Gran D 22.400UI Cristália 1 Comprimido,"139,99","111,99",-20.0%,"111,99",-20.0%
SãoPaulo,Disponível,473.0,14,7897595619518,Januvia 25mg MSD 28 Comprimidos,"88,16","74,47",-15.5%,"74,47",-15.5%
SãoPaulo,Disponível,473.0,14,7896676433128,Maxilerg 1mg/ml Cristália 5ml Solução Oftálmica,"43,22","40,59",-6.1%,"40,59",-6.1%
SaoPaulo,Indisponível,471.0,17,0,Barra sabor Flocos com Chocolate Chips 90g - Darkness Dark Bar,0,0,0,0,0
SaoPaulo,Indisponível,469.0,16,0,Bebida Ades A Base de Amêndoas Sabor Baunilha 1L,0,0,0,0,0
SaoPaulo,Indisponível,468.0,15,0,Bolsa Refrigerada para Transporte de Insulina Frigo Wellion,0,0,0,0,0
SãoPaulo,Disponível,467.0,14,7891317472122,Predsim 40mg Mantecorp Farmasa 7 Comprimidos Revestidos,"62,98","12,66",-79.9%,"12,66",-79.9%
SãoPaulo,Disponível,467.0,16,7896004707990,Prednisona 20mg Genérico Germed 10 Comprimidos,"13,22","13,22",-,"13,22",-
SãoPaulo,Disponível,466.0,14,7898577810817,Desduo 100mg  Torrent 30 Comprimidos,"113,50","104,36",-8.1%,"104,36",-8.1%
SãoPaulo,Disponível,466.0,14,7891010521448,Shampoo Johnson's Baby Cheirinho Prolongado 400ml,"29,99","24,47",-18.4%,"24,47",-18.4%
SãoPaulo,Disponível,466.0,16,7896026171403,Loção Hidratante Corporal Creamy Calming 200 g,"82,99","73,48",-11.5%,"73,48",-11.5%
SãoPaulo,Disponível,465.0,15,7908271302188,Kit Viagem Ever Care Compacto 1 Unidade,"15,99","14,39",-10.0%,"14,39",-10.0%
SãoPaulo,Disponível,465.0,15,7898430192920,Vitamina D Dprev 100.000UI Myralis 2 Comprimidos Revestidos,"21,49","21,49",-,"21,49",-
SãoPaulo,Disponível,465.0,15,7500435145244,Lenço Umedecido Pampers Aloe Vera 48 Unidades,"19,99","14,99",-25.0%,"14,99",-25.0%
SaoPaulo,Indisponível,465.0,14,0,Gel Pós Depilatório Finalizador - Depi Roll - 120g,0,0,0,0,0
SãoPaulo,Disponível,464.0,15,7500435106382,Condicionador Pantene Pro-V 3 Minutos Milagrosos Restauração 170ml,"34,59","34,59",-,"34,59",-
SaoPaulo,Indisponível,463.0,14,0,Hidratante Labial Chupa Chups The Skin Soul Tutti Fruitti 10g,0,0,0,0,0
SãoPaulo,Disponível,463.0,16,7506339394535,Absorvente Always Noturno Tamanho G Cobertura Seca 8 Unidades,"12,99","8,99",-30.8%,"8,99",-30.8%
SãoPaulo,Disponível,463.0,13,7896004715537,Furoato de Mometasona 1mg/g Genérico EMS 20g Creme,"40,24","16,59",-58.8%,"16,59",-58.8%
SãoPaulo,Disponível,463.0,14,7896181915034,"Carvedilol 6,25mg Genérico Biosintética 30 Comprimidos","36,16","9,59",-73.5%,"9,59",-73.5%
SaoPaulo,Indisponível,462.0,13,0,Gel Dental 50gr Infantil - Ice Fresh,0,0,0,0,0
SaoPaulo,Indisponível,462.0,16,0,"Lápis de Olhos Retrátil Marrom Escuro Marília Mendonça By Océane - Eyeliner Dark Brown 1,2g",0,0,0,0,0
SãoPaulo,Disponível,462.0,15,7896004719610,Amoxicilina 875mg + Clavulanato de Potássio 125mg Genérico Legrand 14 Comprimidos,"183,19","52,67",-71.2%,"52,67",-71.2%
SãoPaulo,Disponível,462.0,14,7896422512145,Ciclopirox Olamina 10mg/ml Genérico Medley 15ml Solução Tópica,"26,06","15,32",-41.2%,"15,32",-41.2%
SãoPaulo,Disponível,461.0,16,7896658006043,Conduvaz 450mg + 50mg Mabra 30 Comprimidos,"70,37","52,96",-24.7%,"52,96",-24.7%
SaoPaulo,Indisponível,461.0,14,0,Gel de Banho Giovanna Baby Moments Blanc Vanilla 250ml,0,0,0,0,0
SaoPaulo,Indisponível,461.0,14,0,Aquasept Foam - Espuma Antisséptica - 150 Ml,0,0,0,0,0
SaoPaulo,Indisponível,460.0,16,0,Kit Caneta Delineadora + Máscara Para Cílios Drama Lash Océane Edition (2 Produtos),0,0,0,0,0
SãoPaulo,Disponível,460.0,17,7896306625237,Chocolate Prestígio Nestlé 33g,"3,99","3,59",-10.0%,"3,59",-10.0%
SaoPaulo,Indisponível,460.0,13,0,Refresco em pó sabor laranja docinha com 18g - Tang,0,0,0,0,0
SãoPaulo,Disponível,459.0,15,7891150025929,Shampoo Dove Baby Hidratação Enriquecida 200ml,"15,49","15,49",-,"15,49",-
SãoPaulo,Disponível,459.0,15,7899706180344,Água Micelar Hidramais Ácido Hialurônico 250ml,"34,99","34,90",-0.3%,"34,90",-0.3%
SãoPaulo,Disponível,459.0,15,7896181915027,"Carvedilol 3,125mg Genérico Biosintética 30 Comprimidos","31,81","9,59",-69.9%,"9,59",-69.9%
SãoPaulo,Disponível,459.0,14,7891150083608,Condicionador Infantil Seda Juntinhos Frozen Brilho Encantado 300ml,"18,99","17,99",-5.3%,"17,99",-5.3%
SaoPaulo,Indisponível,459.0,15,0,Spray Depilatório Depilsam Men Corpo Aerosol 150Ml,0,0,0,0,0
SaoPaulo,Indisponível,458.0,14,0,Batom Líquido Matte Eudora Niina Secrets Skinny Pink Peônia 5  ml,0,0,0,0,0
SãoPaulo,Disponível,458.0,15,7891010020279,Protetor Solar Sundown Praia e Piscina FPS50 200ml,"71,99","49,99",-30.6%,"49,99",-30.6%
SaoPaulo,Indisponível,458.0,14,0,Lápis De Sobrancelhas Essence Eyebrow Designer 2 Marrom 1g,0,0,0,0,0
SaoPaulo,Indisponível,456.0,13,0,Minoxidil 10%  Propilenoglicol - 60Ml,0,0,0,0,0
SãoPaulo,Disponível,456.0,13,7896226102542,Aria 5mg Momenta 30 Comprimidos Mastigáveis,"35,41","30,37",-14.2%,"30,37",-14.2%
SaoPaulo,Indisponível,456.0,13,0,Escova para Desembaraçar Tangle Teezer The Original Preto,0,0,0,0,0
SãoPaulo,Disponível,456.0,13,7898040328597,Bactrim 400mg + 80mg Farmoquímica 20 Comprimidos,"38,78","35,76",-7.8%,"35,76",-7.8%
SãoPaulo,Disponível,456.0,14,7899824400775,"Folifer 30mg/ml + 0,2mg/ml Arese 30ml Gotas","70,52","69,81",-1.0%,"69,81",-1.0%
SaoPaulo,Indisponível,455.0,14,0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 060,0,0,0,0,0
SãoPaulo,Disponível,455.0,15,7896018704008,Kit Lenço Umedecido Infantil Huggies Recém Nascido Sem Fragrância 4 Pacotes com 48 Unidades,"45,59","35,99",-21.1%,"35,99",-21.1%
SãoPaulo,Disponível,454.0,16,7891058005979,Pantoprazol 40mg Genérico Medley 28 Comprimidos,"45,34","15,59",-65.6%,"15,59",-65.6%
SãoPaulo,Disponível,454.0,14,7898927562069,Divalproato de Sódio 500mg Genérico Zydus 20 Comprimidos,"63,40","47,99",-24.3%,"47,99",-24.3%
SaoPaulo,Indisponível,454.0,14,0,Óleo Corporal De Ameixa Farmax 100ml,0,0,0,0,0
SãoPaulo,Disponível,453.0,13,7898946495133,Hastes Flexíveis Ever Care 75 Unidades,"9,59","6,68",-30.3%,"6,68",-30.3%
SaoPaulo,Indisponível,453.0,13,0,Kit Garnier SkinActive Água Micelar Tudo Em 1 400ml + Gel Facial Uniform & Matte Vitamina C 150ml,0,0,0,0,0
SaoPaulo,Indisponível,453.0,14,0,Pincel de Silicone - Skincare Silicone Brush Océane,0,0,0,0,0
SãoPaulo,Disponível,452.0,14,7896637028530,Dicloridrato De Betaistina 24mg Genérico Geolab 30 Comprimidos,"54,90","54,90",-,"54,90",-
SãoPaulo,Disponível,452.0,13,7896007547913,Lenço Umedecido Huggies Recém Nascido Sem Fragrância 48 Unidades,"14,59","14,59",-,"14,59",-
SãoPaulo,Disponível,452.0,15,9001616244117,Mamadeira MAM Fashion Bottle Girls 330mL - 4834,"64,59","64,59",-,"64,59",-
SaoPaulo,Indisponível,452.0,14,0,Payot Boca Rosa Beauty Wow! - Pó Solto Iluminador,0,0,0,0,0
SaoPaulo,Indisponível,452.0,14,0,Argila Rosa com Pó de Turmalina 30g - Elemento Mineral,0,0,0,0,0
SaoPaulo,Indisponível,451.0,15,0,Leite em Pó Molico Adulto Zero Lactose 260g,0,0,0,0,0
SãoPaulo,Disponível,451.0,14,7896523226811,Azitromicina Di-Hidratada 500mg Genérico Medquímica 5 Comprimidos,"43,98","21,99",-50.0%,"21,99",-50.0%
SãoPaulo,Disponível,451.0,14,7509546655017,Sabonete em Barra Protex Baby Suave Glicerina 85g,"4,59","4,29",-6.5%,"4,29",-6.5%
SaoPaulo,Indisponível,451.0,17,0,"Océane Eyeliner Pen Mariana Saad by Océane Caneta Delineadora 1,8g - RealBlue-MarianaSaad",0,0,0,0,0
SãoPaulo,Disponível,451.0,13,7898148293681,Nistatina 100.000UI/ml Genérico Prati Donaduzzi 50ml Suspensão Oral,"30,93","15,74",-49.1%,"15,74",-49.1%
SãoPaulo,Disponível,450.0,14,7894916206877,Sinvasmax 40mg Globo 30 Comprimidos,"119,17","86,99",-27.0%,"86,99",-27.0%
SãoPaulo,Disponível,450.0,15,8058664064007,Bico Mamadeira Chicco Step Up Fluxo Rápido 6M+ 2 Unidades,"18,89","18,89",-,"18,89",-
SãoPaulo,Disponível,450.0,14,8902220114845,Olmecor 20mg Torrent 30 Comprimidos,"54,83","49,99",-8.8%,"49,99",-8.8%
SãoPaulo,Disponível,450.0,14,7895858010362,Zyloric 300mg Aspen Pharma 30 Comprimidos,"289,86","189,90",-34.5%,"189,90",-34.5%
SaoPaulo,Indisponível,450.0,14,0,Mix de Farinhas Sem Glúten - Mundo Verde 500g,0,0,0,0,0
SaoPaulo,Indisponível,449.0,15,0,Pomada  Para Dermatite De Fralda - 50 Gramas,0,0,0,0,0
SaoPaulo,Indisponível,449.0,14,0,Suplemento Proteico Líquido Integralmedica My Whey Banana Zero Lactose 250ml,0,0,0,0,0
SaoPaulo,Indisponível,449.0,13,0,"Chocolate Bis Lacta Chocolate Branco 100,8g",0,0,0,0,0
SãoPaulo,Disponível,449.0,14,7897595610089,Endrostan 70mg Cellera 4 Comprimidos,"70,15","12,59",-82.1%,"12,59",-82.1%
SaoPaulo,Indisponível,448.0,16,0,Creme Depilatório Depimiel Sensitive Facial Sistema A + B Óleo de Argan 45g,0,0,0,0,0
SãoPaulo,Disponível,448.0,13,7896714248837,Oxalato De Escitalopram 20mg Genérico Nova Química 30 Comprimidos Revestidos,"164,04","31,87",-80.6%,"31,87",-80.6%
SaoPaulo,Indisponível,448.0,15,0,Refil Para Escova Interdental Curaprox Cilíndrico Cps 09 8 Unidades,0,0,0,0,0
SaoPaulo,Indisponível,447.0,14,0,Energético Red Bull Energy Drink The Summer Edition Morango & Pêssego 250ml,0,0,0,0,0
SãoPaulo,Disponível,447.0,14,7891317005269,Desloratadina 5mg Genérico Eurofarma 10 Comprimidos,"52,56","20,09",-61.8%,"20,09",-61.8%
SaoPaulo,Indisponível,447.0,15,0,Lipstick Dermage Hyaluage 10g,0,0,0,0,0
SãoPaulo,Disponível,447.0,15,7891721202735,Levotiroxina Sódica 200mcg Genérico Merck S/A 30 Comprimidos,"36,22","33,65",-7.1%,"33,65",-7.1%
SaoPaulo,Indisponível,447.0,15,0,Kit Esponjas de Maquiagem Flat Drop + Special Diamond Blend (2 Produtos),0,0,0,0,0
SãoPaulo,Disponível,447.0,16,7897460401378,Pill Food 60 Cápsulas,"96,99","67,89",-30.0%,"67,89",-30.0%
SãoPaulo,Disponível,446.0,16,7896061951619,Lenços de Papel Elite Softys C/ 50 Folhas,"6,99","6,65",-4.9%,"6,65",-4.9%
SaoPaulo,Indisponível,446.0,13,0,Ampola para Nutrição Wella Professionals Invigo Nutri Enrich 10 ml,0,0,0,0,0
SãoPaulo,Disponível,446.0,13,7898581710417,"Rivotril 2,0mg Roche 20 Comprimidos","22,56","17,19",-23.8%,"17,19",-23.8%
SaoPaulo,Indisponível,446.0,15,0,Bolsa Para Água Quente Redonda com Capa 800ml - UniqCare,0,0,0,0,0
SãoPaulo,Disponível,446.0,13,7896004700533,Maleato de Enalapril 5mg Genérico Biolab 30 Comprimidos,"23,71","2,59",-89.1%,"2,59",-89.1%
SaoPaulo,Indisponível,445.0,15,0,"Sombra Em Bastão Essence Blend & Line 01 Copper Feels 1,8g",0,0,0,0,0
SãoPaulo,Disponível,445.0,15,7897851260041,Divelol 25mg Baldacci 30 Comprimidos,"44,33","36,74",-17.1%,"36,74",-17.1%
SãoPaulo,Disponível,445.0,15,7899706122818,Lápis para Sobrancelha Maybelline Master Shape Pencil Brow,"63,59","63,59",-,"63,59",-
SãoPaulo,Disponível,445.0,15,7896676438550,Dry 5mg Cristália 30 Comprimidos,"139,99","111,99",-20.0%,"111,99",-20.0%
SaoPaulo,Indisponível,445.0,15,0,Doce de Leite Zero Flormel 20g,0,0,0,0,0
SãoPaulo,Disponível,444.0,14,7791293004976,Kit Dove Reconstrução Completa Shampoo 400ml + Condicionador 400ml,"34,99","20,99",-40.0%,"20,99",-40.0%
SãoPaulo,Disponível,444.0,13,7896181926696,Montelucaste de Sódio 10mg Genérico Aché 30 Comprimidos Revestidos,"80,71","44,09",-45.4%,"44,09",-45.4%
SãoPaulo,Disponível,444.0,13,7891317023348,Gelatina 500mg 60 Cápsulas,"209,74","207,64",-1.0%,"207,64",-1.0%
SaoPaulo,Indisponível,444.0,14,0,Protetor solar em cápsulas Polypodium leucotomos  250 mg 60 Cápsulas BS Pharma,0,0,0,0,0
SãoPaulo,Disponível,444.0,13,7891025111832,Fórmula Infantil Aptamil Premium 1 400g,"44,99","44,99",-,"44,99",-
SãoPaulo,Disponível,443.0,13,7898096577840,Arflex Retard 200mg Diffucap 6 Cápsulas,"51,30","44,49",-13.3%,"44,49",-13.3%
SãoPaulo,Disponível,443.0,13,7898079000303,Preservativo Prudence Masculino Lubrificado Super Sensitive 8 Unidades,"1,75","1,75",-,"1,75",-
SãoPaulo,Disponível,443.0,15,7908236800643,"Frontal 0,25mg Pfizer 30 Comprimidos","37,15","33,31",-10.3%,"33,31",-10.3%
SaoPaulo,Indisponível,443.0,14,0,Predsim 3mg/ml Cosmed 60ml,0,0,0,0,0
SaoPaulo,Indisponível,443.0,15,0,Barra de Cereais Nutry Castanha-de-Caju Com Chocolate 22g,0,0,0,0,0
SaoPaulo,Indisponível,443.0,15,0,Base Líquida Aveludada Bruna Tavares BT Skin D20 40 ml,0,0,0,0,0
SãoPaulo,Disponível,443.0,15,7891317434342,Topiramato 100mg Genérico Eurofarma 60 Comprimidos,"270,50","61,94",-77.1%,"61,94",-77.1%
SãoPaulo,Disponível,442.0,14,7896033221016,Mamadeira Lillo Tamanho 2 Azul 240ml,"19,99","19,99",-,"19,99",-
SãoPaulo,Disponível,442.0,15,7612412423037,Escova Dental Curaprox Ultra Soft CS5460B Cores Sortidas,"41,99","30,79",-26.7%,"30,79",-26.7%
SaoPaulo,Indisponível,442.0,13,0,Superfood Mix Berries Desidratado Mundo Verde Seleção 150g,0,0,0,0,0
SaoPaulo,Indisponível,441.0,14,0,Fio Dental Com Cera Dental Clean Menta 130m,0,0,0,0,0
SãoPaulo,Disponível,441.0,16,7896112119210,Carbamazepina 200mg Genérico União Química 30 Comprimidos,"24,58","9,83",-60.0%,"9,83",-60.0%
SaoPaulo,Indisponível,440.0,14,0,"Atelop 2,5mg Brace Pharma 30 Comprimidos",0,0,0,0,0
SãoPaulo,Disponível,440.0,14,7898079006404,Preservativo Prudence Efeito Retardante 8 Unidades,"21,99","21,99",-,"21,99",-
SaoPaulo,Indisponível,440.0,15,0,Bouquet (Blend) Incenso 5ml - Laszlo,0,0,0,0,0
SaoPaulo,Indisponível,440.0,14,0,"Bauny - Lápis Delineador para Olhos 1,10g - Bege",0,0,0,0,0
SaoPaulo,Indisponível,440.0,14,0,Máscara de Tratamento Dove Ritual de Reparação em 1 Minuto 500g,0,0,0,0,0
SaoPaulo,Indisponível,440.0,15,0,Chocolate 5star Lacta 40g,0,0,0,0,0
SaoPaulo,Indisponível,439.0,14,0,"Ster Md 1,2mg/ml União Química 10ml Suspensão Oftálmica",0,0,0,0,0
SaoPaulo,Indisponível,439.0,14,0,Algodão Em Bolas Cremer 95g,0,0,0,0,0
SãoPaulo,Disponível,439.0,13,7892953101865,"Paratram 37,5mg + 325mg Adium 20 Comprimidos","44,94","34,90",-22.3%,"34,90",-22.3%
SaoPaulo,Indisponível,439.0,14,0,Refresco em pó sabor laranja com 18g - Tang,0,0,0,0,0
SãoPaulo,Disponível,439.0,13,7896004712406,"Propionato de Clobetasol 0,5mg/g Genérico Germed 30g Pomada","25,42","14,99",-41.0%,"14,99",-41.0%
SãoPaulo,Disponível,438.0,13,7896658000409,"Motix 301,5mg Farmoquímica 50 Comprimidos","114,45","107,09",-6.4%,"107,09",-6.4%
SãoPaulo,Disponível,438.0,13,7896472502776,Buprovil 600mg Multilab 30 Comprimidos,"34,63","25,59",-26.1%,"25,59",-26.1%
SaoPaulo,Indisponível,437.0,15,0,Spray Brilho  Acqua Kids Marshmallow - Nazca -  110ml,0,0,0,0,0
