Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
SãoPaulo;7896523227184;Omeprazol 20mg Genérico Cimed 28 Cápsulas;Disponível;28,01;12,99;-53.6%;12,99;-53.6%;Medicamentos;684325;https://www.drogariasaopaulo.com.br/omeprazol-20mg-generico-cimed-28-capsulas/p
SãoPaulo;7896658002076;Levoid Levotiroxina Sódica 38mcg 30 Comprimidos;Disponível;12,26;11,47;-6.4%;11,47;-6.4%;Medicamentos;221430;https://www.drogariasaopaulo.com.br/levoid-38mcg-ache-30-comprimidos/p
SãoPaulo;7891000258590;Fórmula Infantil Ninho Nutrigold 800g;Disponível;61,99;61,99;-;61,99;-;Leite;666416;https://www.drogariasaopaulo.com.br/composto-lacteo-ninho-nutrigold-800gr-nestle-brasil/p
SãoPaulo;7894916500548;Neutrofer Glicinato Férrico 150mg 30 Comprimidos;Disponível;35,76;33,59;-6.1%;33,59;-6.1%;Medicamentos;269069;https://www.drogariasaopaulo.com.br/neutrofer-150mg-ems-30-comprimidos/p
SãoPaulo;7908271300283;Atadura Ever Care Crepom 10cm 1 Unidade;Disponível;6,99;6,29;-10.0%;6,29;-10.0%;Atadura;696625;https://www.drogariasaopaulo.com.br/atadura-ever-care-crepom-10cm-1-unidade/p
SãoPaulo;041333001029;Pilha Alcalina Duracell AA Pequena 4 Unidades;Disponível;32,90;32,90;-;32,90;-;Pilha;209015;https://www.drogariasaopaulo.com.br/pilha-alcalina-duracell-aa-pequena-4-unidades--/p
SãoPaulo;7896018700383;Colônia Huggies Extra Suave para bebê 100ml;Disponível;19,99;15,99;-20.0%;15,99;-20.0%;Colônia;174220;https://www.drogariasaopaulo.com.br/colonia-turma-da-monica-huggies-infantil-100ml/p
SãoPaulo;7891142204547;Loção Hidratante Hydraporin AI 120g;Disponível;89,99;69,99;-22.2%;69,99;-22.2%;Dermocosméticos/Hidratante;675849;https://www.drogariasaopaulo.com.br/hydraporin-lc-120g-hypermarcas/p
SãoPaulo;7891033718597;Protetor Solar Corporal Australian Gold Spray FPS 8 125ml;Disponível;49,59;44,74;-9.8%;44,74;-9.8%;Protetor Solar;645141;https://www.drogariasaopaulo.com.br/protetor-solar-australian-gold-corporal-spray-fps-8-125g-frajo/p
SãoPaulo;7898946495096;Soro Fisiológico Ever Care 500ml;Disponível;9,99;7,99;-20.0%;7,99;-20.0%;Soro Fisiológico;656240;https://www.drogariasaopaulo.com.br/soro-fisiologico-ever-500ml-farmax-med/p
SãoPaulo;7898596912875;Teste COVID-19 Antígeno Pambio Igge e Igm;Disponível;79,90;79,90;-;79,90;-;Teste;732273;https://www.drogariasaopaulo.com.br/teste-rapido-de-covid-19-pambio-igg-e-igm-kit-com-25un/p
SãoPaulo;7891721201660;Glivance XR Cloridrato de Metformina 500mg + Gliclazida 30mg 60 Comprimidos;Disponível;114,79;99,98;-12.9%;99,98;-12.9%;Medicamentos;678074;https://www.drogariasaopaulo.com.br/glivance-xr-500mg--30mg-merck-60-comprimidos/p
SãoPaulo;7896641813405;FiberNorm Mix de 7 Fibras 225g;Disponível;149,99;149,99;-;149,99;-;Fibra Alimentar;614890;https://www.drogariasaopaulo.com.br/fibernorm-225g-takeda/p
SãoPaulo;7899706171434;Gel De Limpeza Facial La Roche-Posay Effaclar Peles Oleosas e Sensíveis 300g;Disponível;109,99;72,81;-33.8%;72,81;-33.8%;Dermocosméticos/Gel;685836;https://www.drogariasaopaulo.com.br/gel-de-limpeza-suave-facial-la-roche-posay-effaclar-alta-to-loreal-brasil/p
SãoPaulo;7891033718665;Protetor Solar Corporal Australian Gold Spray FPS 30 237ml;Disponível;84,59;75,98;-10.2%;75,98;-10.2%;Protetor Solar;645087;https://www.drogariasaopaulo.com.br/protetor-solar-australian-gold-corporal-spray-fps-30-237g-frajo/p
SãoPaulo;7896067201398;Pilha Alcalina Panasonic AAA 4 Unidades;Disponível;31,99;31,99;-;31,99;-;Pilha;698792;https://www.drogariasaopaulo.com.br/pilha-alcalina-panasonic-aaa-4-unidades/p
SãoPaulo;7896658017704;Axonium Olanzapina 10mg 30 Comprimidos;Disponível;164,99;149,99;-9.1%;149,99;-9.1%;Medicamentos;376116;https://www.drogariasaopaulo.com.br/axonium-10mg-30-comprimidos/p
SãoPaulo;7899706134132;Protetor Solar Corporal Vichy FPS 50 Idéal Soleil Hydrasoft 200ml;Disponível;146,99;136,99;-6.8%;136,99;-6.8%;Dermocosméticos/Protetor Solar;579947;https://www.drogariasaopaulo.com.br/protetor-solar-vichy-ideal-soleil-hidratacao-fps-50-200ml/p
SãoPaulo;7500435145152;Pasta de Dente Oral-B Kids Spiderman 50g;Disponível;11,99;9,49;-20.9%;9,49;-20.9%;Pasta de Dente;703036;https://www.drogariasaopaulo.com.br/creme-dental-oral-b-kids-spiderman-50g/p
SãoPaulo;7896094921849;Creme Corporal Venalot 240ml;Disponível;78,99;76,99;-2.5%;76,99;-2.5%;Dermocosméticos/Creme;682047;https://www.drogariasaopaulo.com.br/creme-corporal-venalot-cosm-240ml-takeda/p
SãoPaulo;4005808310999;Loção Hidratante Nivea Lotion Express 48h Hidratação Profunda 200ml;Disponível;20,99;20,26;-3.5%;20,26;-3.5%;Hidratante;105791;https://www.drogariasaopaulo.com.br/locao-hidratante-nivea-lotion-express-200ml/p
SãoPaulo;7501001165321;Condicionador Pantene Cachos Hidra-Vitaminados 400ml;Disponível;39,99;32,59;-18.5%;32,59;-18.5%;Condicionador;630446;https://www.drogariasaopaulo.com.br/condicionador-pantene-cachos-hidra-vitaminados-400ml/p
SãoPaulo;7896004759975;Lacday Lactase 10.000U.Fcc 60 Comprimidos Mastigáveis;Disponível;122,59;122,59;-;122,59;-;Remédios;645354;https://www.drogariasaopaulo.com.br/lacday-10000-ems-60-comprimidos/p
SãoPaulo;8902220113107;Lamitor CD Lamotrigina 50mg 30 Comprimidos;Disponível;69,19;58,99;-14.7%;58,99;-14.7%;Medicamentos;656712;https://www.drogariasaopaulo.com.br/lamitor-cd-50mg-30-comprimidos-para-suspensao---c1-torrent/p
SãoPaulo;7896067203958;Bateria Moeda Panasonic Cr2032;Disponível;21,99;8,85;-59.8%;8,85;-59.8%;Bateria;698822;https://www.drogariasaopaulo.com.br/bateria-moeda-panasonic-cr2032/p
SãoPaulo;7896007546039;Absorvente Protetor Diário Intimus® Cuidado Diário 80 Unidades;Disponível;24,99;18,99;-24.0%;18,99;-24.0%;Absorvente;428809;https://www.drogariasaopaulo.com.br/absorvente-intimus-days-sem-perfume-80-unidades-1/p
SãoPaulo;7896523206691;Cimecort Cetoconazol 20mg/g + Dipropionato de Betametasona 0,64mg/g + Sulfato de Neomicina 2,5mg/g 30g Creme;Disponível;31,43;26,74;-14.9%;26,74;-14.9%;Medicamentos;158178;https://www.drogariasaopaulo.com.br/cimecort-cimed-creme-30g/p
SãoPaulo;7891150035874;Sabonete Líquido Dove Baby Hidratação Enriquecida Refil 180ml;Disponível;14,99;10,49;-30.0%;10,49;-30.0%;Sabonete;511102;https://www.drogariasaopaulo.com.br/sabonete-liquido-dove-baby-hidratacao-enriquecida-refil-180ml/p
SãoPaulo;7899026407572;Esmalte Colorama Cremoso Franca;Disponível;7,59;6,90;-9.1%;6,90;-9.1%;Esmalte;109177;https://www.drogariasaopaulo.com.br/esmalte-colorama-cremoso-franca/p
SãoPaulo;7506195137161;Fio Dental Oral-B Expert Limpeza Profunda 1 Unidade;Disponível;28,99;24,82;-14.4%;24,82;-14.4%;Fio Dental;283827;https://www.drogariasaopaulo.com.br/fio-dental-oral-b-pro-saude-25m/p
SãoPaulo;7896094917354;Antisséptico Tópico Merthiolate Spray 30ml;Disponível;29,98;25,73;-14.2%;25,73;-14.2%;Enxaguante Bucal;716871;https://www.drogariasaopaulo.com.br/antisseptico-topico-merthiolate-spray-30ml/p
SãoPaulo;7896033203128;Chupeta Lillo Extra Air Silicone Ortodôntico Tamanho 2 Rosa;Disponível;10,59;10,59;-;10,59;-;Chupeta;583537;https://www.drogariasaopaulo.com.br/chupeta-lillo-extra-air-silicone-ortodontico-tamanho-2-rosa/p
SãoPaulo;7891058001155;Analgésico e Antitérmico Novalgina 1g Dipirona Adulto 10 comprimidos;Disponível;25,76;21,28;-17.4%;21,28;-17.4%;Remédios;172545;https://www.drogariasaopaulo.com.br/analgesico-novalgina-1g-10-comprimidos/p
SãoPaulo;7899572806751;Shampoo Hidratante Lola Meu Cacho Minha Vida 500ml;Disponível;58,99;50,99;-13.6%;50,99;-13.6%;Shampoo;630470;https://www.drogariasaopaulo.com.br/shampoo-lola--meu-cacho-minha-vida-500ml-topicrem/p
SãoPaulo;7791293005010;Shampoo Dove Reconstrução Completa 400ml;Disponível;29,99;18,99;-36.7%;18,99;-36.7%;Shampoo;261300;https://www.drogariasaopaulo.com.br/shampoo-dove-reconstrucao-completa-400ml/p
SãoPaulo;7898623952430;Defrizante Salon Line Meu Liso Muito Mais Liso Amido De Milho 200ml;Disponível;18,99;18,99;-;18,99;-;Creme Para Cabelo;651206;https://www.drogariasaopaulo.com.br/defrizante-meu-liso-muito-mais-liso-amido-de-milho-200ml-/p
SãoPaulo;7899026413658;Esmalte Cremoso Colorama Chic bege 8ml;Disponível;7,59;5,59;-26.4%;5,59;-26.4%;Esmalte;151793;https://www.drogariasaopaulo.com.br/esm-col-crem-chic-pe-r-loreal-brasil/p
SãoPaulo;7891010974886;Gel de Limpeza Neutrogena Acne Proofing 200ml;Disponível;61,99;53,99;-12.9%;53,99;-12.9%;Dermocosméticos/Gel;631035;https://www.drogariasaopaulo.com.br/neutrogena-acne-proofing-gel-de-limpeza-200ml-johnson-saude/p
SãoPaulo;78924529;Desodorante Antitranspirante Roll-On Dove Invisible Care 50ml;Disponível;13,99;9,99;-28.6%;9,99;-28.6%;Desodorante;180742;https://www.drogariasaopaulo.com.br/desodorante-dove-invisible-dry-feminino-roll-on-50ml/p
SãoPaulo;8716900569821;Nutridrink Protein Baunilha 200ml;Disponível;22,12;18,86;-14.7%;18,86;-14.7%;Bebida Proteica;682810;https://www.drogariasaopaulo.com.br/nutridrink-protein-baunilha-200ml-danone/p
SãoPaulo;7896015528577;Pasta de Dente Sensodyne Repair & Protect Whitening Dentes Sensíveis 100g;Disponível;25,99;25,90;-0.3%;25,90;-0.3%;Pasta de Dente;486108;https://www.drogariasaopaulo.com.br/creme-dental-sensodyne-repair-protect-whitening-100g/p
SãoPaulo;7891058005955;Pantoprazol 20mg Genérico Medley 28 Comprimidos;Disponível;29,10;14,59;-49.9%;14,59;-49.9%;Medicamentos;8974;https://www.drogariasaopaulo.com.br/pantoprazol-generico-20mg-28-comprimidos/p
SãoPaulo;7793100130243;Pasta de Dente Colgate Periogard Gengiva Saudável Hortelã 90g;Disponível;34,99;23,99;-31.4%;23,99;-31.4%;Pasta de Dente;660221;https://www.drogariasaopaulo.com.br/creme-dental-colgate-periogard-90gr-colgate/p
SãoPaulo;7897595901033;Puran T4 Levotiroxina Sódica 100mcg 30 Comprimidos;Disponível;17,36;14,62;-15.8%;14,62;-15.8%;Medicamentos;13595;https://www.drogariasaopaulo.com.br/puran-t4-100mcg-30-comprimidos/p
SãoPaulo;7501001104191;Escova de Dente Oral-B Classic 123 Macia 3 Unidades;Disponível;18,99;16,79;-11.6%;16,79;-11.6%;Escova de Dente;261505;https://www.drogariasaopaulo.com.br/escova-dental-oral-b-classic-40-macia-3-unidades/p
SãoPaulo;7896658031878;Protetor Solar Facial Profuse FPS 50 Ensolei Compact Com Cor 10g Pó;Disponível;154,90;68,39;-55.8%;68,39;-55.8%;Dermocosméticos/Maquiagem;599255;https://www.drogariasaopaulo.com.br/kit-profuse-ensolei-compact-color-fps-50-10g-necessaire-lethicia/p
SãoPaulo;7896206402860;Selozok Succinato De Metoprolol 50mg 30 Comprimidos;Disponível;85,05;75,99;-10.7%;75,99;-10.7%;Medicamentos;222968;https://www.drogariasaopaulo.com.br/selozok-50mg-astrazeneca-30-comprimidos/p
SãoPaulo;7894916510325;Olmy Olmesartana Medoxomila 40mg 30 Comprimidos;Disponível;44,63;41,11;-7.9%;41,11;-7.9%;Medicamentos;732478;https://www.drogariasaopaulo.com.br/olmy-40mg-ems-30-comprimidos/p
SãoPaulo;7896007549382;Protetor Médio Plenitud Femme 14 Unidades;Disponível;13,99;13,90;-0.6%;13,90;-0.6%;Absorvente;637777;https://www.drogariasaopaulo.com.br/protetor-medio-plenitud-femme-14-unidades/p
SãoPaulo;7896015527457;Pasta de Dente Parodontax Flúor 90g;Disponível;23,99;23,90;-0.4%;23,90;-0.4%;Pasta de Dente;474193;https://www.drogariasaopaulo.com.br/creme-dental-parodontax-fluor-90g/p
SãoPaulo;7896422511865;Clonazepam 2,5mg/ml Genérico Medley 20ml Gotas;Disponível;13,87;9,19;-33.7%;9,19;-33.7%;Medicamentos;133167;https://www.drogariasaopaulo.com.br/clonazepam-gotas-25mgml-medley-20ml/p
SãoPaulo;7896026170505;Enxaguante Bucal Malvatrikids Jr 250ml;Disponível;18,59;18,59;-;18,59;-;Enxaguante Bucal;155420;https://www.drogariasaopaulo.com.br/antisseptico-bucal-malvatrikids-jr-250ml/p
SãoPaulo;7896112124429;Cloridrato de Amitriptilina 25mg Genérico Teuto 30 Comprimidos;Disponível;20,89;12,16;-41.8%;12,16;-41.8%;Medicamentos;700029;https://www.drogariasaopaulo.com.br/cloridrato-de-amitriptilina-25mg-generico-teuto-30-comprimidos/p
SãoPaulo;7896007548361;Fralda Huggies Supreme Care M 24 Unidades;Disponível;37,99;37,99;-;37,99;-;Fraldas;611794;https://www.drogariasaopaulo.com.br/fralda-descartavel-huggies-supreme-care-jumbo-m-24-unidades/p
SãoPaulo;7899706159357;Loção de Limpeza Hidratante para o Banho CeraVe 473ml;Disponível;121,99;78,16;-35.9%;78,16;-35.9%;Dermocosméticos/Hidratante;659347;https://www.drogariasaopaulo.com.br/locao-de-limpeza-e-hidratante-corporal-e-facial-para-peles-loreal-brasil/p
SãoPaulo;7891040124671;Fita Micropore Nexcare 3M Bege 50mm x 4,5m;Disponível;39,99;39,99;-;39,99;-;Fita Microporosa;201537;https://www.drogariasaopaulo.com.br/esparadrapo-micropore-nexcare-3m-bege-50mm-x-4-5m/p
SãoPaulo;7794626003011;Absorvente Urinária Geriátrico Plenitud Femme Ultra para Incontinência 8 Unidades;Disponível;15,99;15,99;-;15,99;-;Absorvente;637947;https://www.drogariasaopaulo.com.br/absorvente-geriatrico-plenitud-femme-ultra-8-unidades/p
SãoPaulo;7891058022136;Analgésico e Relaxante Muscular Dorflex 300mg + 35mg + 50mg 24 Comprimidos;Disponível;19,52;17,32;-11.3%;17,32;-11.3%;Remédios;667099;https://www.drogariasaopaulo.com.br/analgesico-dorflex-sanofi-24-comprimidos/p
SãoPaulo;3282770141948;Água Micelar Dermatológica Darrow Actine Peles Oleosas 200ml;Disponível;69,99;69,99;-;69,99;-;Dermocosméticos/Água Micelar;720097;https://www.drogariasaopaulo.com.br/agua-micelar-darrow-actine-200ml/p
SãoPaulo;7891106914833;Vitamina C Redoxon 500mg 30 Comprimidos;Disponível;31,99;28,40;-11.2%;28,40;-11.2%;Vitamina;728292;https://www.drogariasaopaulo.com.br/vitamina-c-redoxon-500mg-30-comprimidos/p
SãoPaulo;7897322709475;Addera D3 Vitamina D 7.000UI 10 Comprimidos;Disponível;91,54;73,23;-20.0%;73,23;-20.0%;Medicamentos;615587;https://www.drogariasaopaulo.com.br/addera-7000ui-mantecorp-10-comprimidos/p
SãoPaulo;7899706140881;Máscara para Cílios Maybelline Lash Sensational Lavável 9,5ml;Disponível;79,99;78,90;-1.4%;78,90;-1.4%;Máscara de Cílios;613835;https://www.drogariasaopaulo.com.br/mascara-para-cilios-maybelline-lash-sensational-lavavel-loreal-brasil/p
SãoPaulo;7891142142221;Diprosalic Dipropionato de Betametasona 0,64mg/ml + Ácido Salicílico 20mg/ml 30ml Solução;Disponível;56,69;49,59;-12.5%;49,59;-12.5%;Medicamentos;5363;https://www.drogariasaopaulo.com.br/diprosalic-solucao-mantecorp-farmasa-30ml/p
SãoPaulo;7891142202376;Sabonete e Máscara Facial Glycare Duo 120g;Disponível;84,99;82,35;-3.1%;82,35;-3.1%;Dermocosméticos/Sabonete;617911;https://www.drogariasaopaulo.com.br/glycare-duo-120g-hypermarcas/p
SãoPaulo;7891024019610;Escova Dental para Dentes Sensíveis Colgate PerioGard 1 Unidade;Disponível;29,99;29,99;-;29,99;-;Escova de Dente;641120;https://www.drogariasaopaulo.com.br/escova-dental-colgate-periogard-extra-macia-1-unidade-colgate/p
SãoPaulo;7891317000608;Desve Succinato De Desvenlafaxina 50mg 30 Comprimidos;Disponível;88,16;81,33;-7.7%;81,33;-7.7%;Medicamentos;642681;https://www.drogariasaopaulo.com.br/desve-50mg-eurofarma-30-comprimidos/p
SãoPaulo;7898133139253;Reidratante Hidralyte 2,05mg/ml + 0,98mg/ml + 22,5mg/ml + 2,16mg/ml 500ml Água de Coco;Disponível;20,59;15,22;-26.1%;15,22;-26.1%;Remédios;634085;https://www.drogariasaopaulo.com.br/hidralyte-45-agua-de-coco-500ml-/p
SãoPaulo;7896083411375;Laclev 9000Fcc Herbarium 30 Comprimidos;Disponível;65,99;46,52;-29.5%;46,52;-29.5%;Remédios;641979;https://www.drogariasaopaulo.com.br/laclev-900-30-comprimidos-abbott/p
SãoPaulo;7896658027123;Trezete Ezetimiba 10mg + Rosuvastatina Cálcica 10mg 30 Comprimidos;Disponível;94,40;75,23;-20.3%;75,23;-20.3%;Medicamentos;702307;https://www.drogariasaopaulo.com.br/trezete-10mg--10mg-ache-30-comprimidos/p
SãoPaulo;7899706149594;Base BB Cream L'Oréal Paris Dermo Expertise Cor Média FPS20 30ml;Disponível;52,99;52,90;-0.2%;52,90;-0.2%;Base;642908;https://www.drogariasaopaulo.com.br/base-l-oreal-bb-cream-5-em-1-media-30ml/p
SãoPaulo;7894916507912;Brasart Valsartana 80mg 30 Comprimidos Revestidos;Disponível;55,98;55,98;-;55,98;-;Medicamentos;314366;https://www.drogariasaopaulo.com.br/brasart-80mg-ems-30-comprimidos-revestidos/p
SãoPaulo;7896026100267;Gel Dental Daudt Malvatrikids Junior 70g;Disponível;21,99;20,99;-4.5%;20,99;-4.5%;Escova de Dente;383058;https://www.drogariasaopaulo.com.br/gel-dental-daudt-malvatrikids-junior-70g/p
SãoPaulo;3701129802670;Gel Creme Bioderma Atoderm Intensive Hidratação Intensa Anticoceira 500ml;Disponível;219,99;219,99;-;219,99;-;Dermocosméticos;734233;https://www.drogariasaopaulo.com.br/gel-creme-bioderma-atoderm-intensive-500ml/p
SãoPaulo;7896512935526;Sabonete Líquido Cremoso Granado Bebê Peles Sensíveis 250ml;Disponível;45,99;39,99;-13.0%;39,99;-13.0%;Sabonete;643386;https://www.drogariasaopaulo.com.br/sabonete-liquido-cremoso-granado-bebe-peles-sensiveis-250ml/p
SãoPaulo;7500435120920;Aparelho de Depilar Gillette Venus Spa 1 Unidade;Disponível;43,99;36,62;-16.8%;36,62;-16.8%;Barbeador;641170;https://www.drogariasaopaulo.com.br/aparelho-de-depilar-gillette-venus-spa-1-unidade/p
SãoPaulo;8429420112926;Hidratante para os Pés do diabético ISDIN Ureadin Podos DB 102g;Disponível;114,99;114,90;-0.1%;114,90;-0.1%;Dermocosméticos/Hidratante;626031;https://www.drogariasaopaulo.com.br/creme-hidratante-para-os-pes-isdin-ureadin-podos-db-cream-100g/p
SãoPaulo;7898949409939;Condicionador Antiqueda Tio Nacho Engrossador Volume Capilar 415ml;Disponível;45,99;45,99;-;45,99;-;Condicionador;643637;https://www.drogariasaopaulo.com.br/condicionador-tio-nacho-antiqueda-engrossador-415ml-genomma/p
SãoPaulo;8720689011884;Mamadeira Clássica Philips Avent 260ml;Disponível;42,99;42,99;-;42,99;-;Mamadeira;574309;https://www.drogariasaopaulo.com.br/mamadeira-classica-philips-avent-260ml/p
SãoPaulo;070847022015;Energético Monster Energy 473ml;Disponível;12,99;12,49;-3.8%;12,49;-3.8%;Energético;641693;https://www.drogariasaopaulo.com.br/energetico-monster-energy-473ml-spal/p
SãoPaulo;7899026456051;Máscara de Cílios Maybelline The Colossal Volum' Express à Prova D'água Preto 9,2ml;Disponível;61,59;59,90;-2.7%;59,90;-2.7%;Máscara de Cílios;556734;https://www.drogariasaopaulo.com.br/mascara-para-cilios-maybelline-the-colossal-a-prova-dagua-9-2ml/p
SãoPaulo;7898029550063;Cedraflon Servier Creme 150ml;Disponível;109,59;91,99;-16.1%;91,99;-16.1%;Dermocosméticos/Creme;627151;https://www.drogariasaopaulo.com.br/cedraflon-150ml-servier/p
SãoPaulo;7897947611764;Vitamina Infantil Lavitan Patati Patatá Laranja 240ml Solução Oral;Disponível;34,99;16,82;-51.9%;16,82;-51.9%;Suplemento Alimentar;627348;https://www.drogariasaopaulo.com.br/lavitan-kids-solucao-oral-240ml/p
SãoPaulo;7898133136450;Fitoterápico Varivax 100mg 30 Comprimidos;Disponível;25,99;25,99;-;25,99;-;Remédios;634115;https://www.drogariasaopaulo.com.br/varivax-100mg-natulab-30-comprimidos/p
SãoPaulo;070330738133;Depilador Bic Soleil Shave & Trim Rosa & Roxo 2 Unidades;Disponível;14,59;14,59;-;14,59;-;Barbeador;643688;https://www.drogariasaopaulo.com.br/aparelho-depilatorio-bic-soleil-shave---trim-2-unidades/p
SãoPaulo;7896444211293;Passafio Condutor Dental Hillo 25 Unidades;Disponível;8,99;8,99;-;8,99;-;Passador de Fio Dental;343846;https://www.drogariasaopaulo.com.br/passafio-condutor-dental-hillo-25-unidades/p
SãoPaulo;7898636190577;Creme para Pernas Goicoechea Calmante com Arnica e Camomila 350g;Disponível;44,99;44,99;-;44,99;-;Creme Corporal;635286;https://www.drogariasaopaulo.com.br/creme-para-perna-arnica-e-camomila-400g/p
SãoPaulo;7897322709482;Addera D3 Vitamina D 7.000UI 30 Comprimidos;Disponível;175,28;140,22;-20.0%;140,22;-20.0%;Medicamentos;635340;https://www.drogariasaopaulo.com.br/addera-d3-7000ui-30-comprimidos-revestidos-hypermarcas/p
SãoPaulo;7898636190515;Creme Corporal Hidratante DiabetTX para pele de diabéticos 350gr;Disponível;49,99;47,59;-4.8%;47,59;-4.8%;Hidratante;635260;https://www.drogariasaopaulo.com.br/goicoechea-diabetx-400g-genomma/p
SãoPaulo;7891010244361;Protetor Solar Sundown Praia e Piscina FPS70 200ml;Disponível;89,99;68,24;-24.2%;68,24;-24.2%;Protetor Solar;635243;https://www.drogariasaopaulo.com.br/protetor-solar-sundown-fps-70-200ml/p
SãoPaulo;7896658023224;Descongestionante Nasal Sorine SSC 9mg/ml 100ml Spray;Disponível;47,89;34,49;-28.0%;34,49;-28.0%;Remédios;494542;https://www.drogariasaopaulo.com.br/sorine-sscloreto-de-sodio-0-9-ache-spray-100ml/p
SãoPaulo;8429420093683;Gel Creme Facial para Pele Descamativa ISDIN Nutradeica 50ml;Disponível;145,99;145,90;-0.1%;145,90;-0.1%;Dermocosméticos/Gel;550272;https://www.drogariasaopaulo.com.br/gel-creme-facial-isdin-nutradeica-50ml-/p
SãoPaulo;7899706161886;Protetor Solar Facial Vichy Idéal Soleil Clarify FPS60 Cor Clara 40g;Disponível;111,90;69,90;-37.5%;69,90;-37.5%;Dermocosméticos/Protetor Solar;634999;https://www.drogariasaopaulo.com.br/protetor-solar-vichy-ideal-soleil-clarify-fps-60-cor-clara-40g/p
SãoPaulo;7898040322786;Exímia Fortalize 30 comprimidos;Disponível;187,59;144,99;-22.7%;144,99;-22.7%;Colágeno;314250;https://www.drogariasaopaulo.com.br/eximia-fortalize-30-comprimidos/p
SãoPaulo;7891024030806;Enxaguante Bucal Colgate Plax Kids Minions Tutti Frutti 250ml;Disponível;15,59;15,29;-1.9%;15,29;-1.9%;Enxaguante Bucal;628883;https://www.drogariasaopaulo.com.br/enxaguante-bucal-colgate-plax-kids-minions-250ml-colgate/p
SãoPaulo;3337875549493;Creme Anti-imperfeições Duo+ La Roche-Posay Effaclar FPS30 40g;Disponível;212,99;184,90;-13.2%;184,90;-13.2%;Dermocosméticos/Creme;627860;https://www.drogariasaopaulo.com.br/creme-antiacne-la-roche-posay-effaclar-duo-fps30-40g/p
SãoPaulo;7509546068558;Escova Dental Infantil Colgate Smiles Minions 6+ Anos 2 Unidades;Disponível;26,99;26,99;-;26,99;-;Escova de Dente;628867;https://www.drogariasaopaulo.com.br/esc-d-colg-minion-sm6-colgate/p
SãoPaulo;7509546069593;Pasta de Dente Infantil Colgate Minions Bubble Fruit 100g;Disponível;12,99;12,99;-;12,99;-;Pasta de Dente;628875;https://www.drogariasaopaulo.com.br/gel-dent-colgate-smiles-minions-100g-colgate/p
SãoPaulo;7895858017408;Osteonutri 600mg + 400UI Aspen 60 Comprimidos;Disponível;175,99;175,99;-;175,99;-;Complemento Alimentar;172499;https://www.drogariasaopaulo.com.br/osteonutri-600mg-400ui-medley-60-comprimidos/p
SãoPaulo;7899706134170;Shampoo Elseve Hydra Detox 48h Anticaspa 400ml;Disponível;37,99;30,68;-19.2%;30,68;-19.2%;Shampoo;576298;https://www.drogariasaopaulo.com.br/shampoo-elseve-hydra-detox-48h-anticaspa-400ml/p
SãoPaulo;7898949409847;Creme Cicatricure Gel Antissinais Diurno FPS 30 Reduz Rugas Profundas e Perda de Firmeza 50g;Disponível;69,99;69,99;-;69,99;-;Creme Corporal;627887;https://www.drogariasaopaulo.com.br/cicatricure-creme-fps-30-genomma/p
SãoPaulo;7891150054455;Shampoo Dove Hidratação + Vitamina A & E 400ml;Disponível;29,99;18,99;-36.7%;18,99;-36.7%;Shampoo;644862;https://www.drogariasaopaulo.com.br/shampoo-dove-hidratacao-intensa-oxigenio-400-ml-unilever/p
SãoPaulo;7891010870713;Sabonete Líquido Johnson's Baby Hora do Sono 400ml;Disponível;41,59;33,59;-19.2%;33,59;-19.2%;Sabonete;578517;https://www.drogariasaopaulo.com.br/sabonete-liquido-johnsons-baby-hora-do-sono-400ml/p
SãoPaulo;7897947605053;Vitamina Infantil Lavitan Patati Patatá Sabor Uva, Limão e Laranja 60 Comprimidos Mastigáveis;Disponível;34,99;12,37;-64.6%;12,37;-64.6%;Polivitamínicos;627330;https://www.drogariasaopaulo.com.br/lavitan-kids-60-comprimidos-mastigaveis/p
SãoPaulo;4005808257584;Desodorante Antitranspirante Roll-On Nivea Dry Comfort Feminino 50ml;Disponível;12,59;8,21;-34.8%;8,21;-34.8%;Desodorante;75558;https://www.drogariasaopaulo.com.br/desodorante-nivea-dry-comfort-roll-on-50ml/p
SãoPaulo;7899706149198;Sabonete em Barra La Roche-Posay Effaclar Alta Tolerância Peles Oleosas e Sensíveis 70g;Disponível;69,99;56,79;-18.9%;56,79;-18.9%;Dermocosméticos/Sabonete;627925;https://www.drogariasaopaulo.com.br/sabonete-facial-la-roche-posay-effaclar-alta-tolerancia-70g/p
SãoPaulo;7894916207546;Somalgin Cardio Ácido Acetilsalicílico 325mg 32 Comprimidos Revestidos;Disponível;48,00;44,84;-6.6%;44,84;-6.6%;Medicamentos;54321;https://www.drogariasaopaulo.com.br/somalgin-cardio-325mg-ems-32-comprimidos-revestidos/p
SãoPaulo;7896495003601;Álcool em Gel 70% Pure Hands Neutro Antisséptico e Hidratante 500ml;Disponível;19,99;19,99;-;19,99;-;Álcool;710040;https://www.drogariasaopaulo.com.br/alcool-gel-para-as-maos--pure-hands-neutro-500ml/p
SãoPaulo;7896004700441;Amoxicilina 500mg Genérico EMS 15 Cápsulas;Disponível;28,56;11,12;-61.1%;11,12;-61.1%;Medicamentos;12785;https://www.drogariasaopaulo.com.br/amoxicilina-500mg-generico-ems-15-capsulas/p
