Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
SãoJoão;7896004756622;Dipirona Sódica 500mg 30 Comprimidos Genérico Germed;Disponível;24,45;14,90;-39.1%;14,90;-39.1%;Analgésicos;1261127;https://lojavtex.saojoaofarmacias.com.br/dipirona-sodica-500mg-30-comprimidos-generico-germed-10046283/p
SãoJoão;7896094930858;Neosaldina Muscular Max Analgésico e Relaxante Muscular Dipirona 4 Comprimidos Hypera Pharma;Disponível;8,73;8,73;-;8,73;-;Analgésicos;1258844;https://lojavtex.saojoaofarmacias.com.br/neosaldina-muscular-max-analgesico-e-relaxante-muscular-dipirona-4-comprimidos-hypera-pharma-10044740/p
SãoJoão;7896094930308;Enzima Lactase Gastrol Digest Lactose 10 000U FCC 8 Cápsulas Mastigáveis;Disponível;19,99;14,99;-25.0%;14,99;-25.0%;Estômago E Gastrointestinais;1256861;https://lojavtex.saojoaofarmacias.com.br/enzima-lactase-gastrol-digest-lactose-10-000u-fcc-8-capsulas-mastigaveis-10042444/p
SãoJoão;7896523212524;Dimetigass Simeticona 75mg Solução Oral 15ml Cimed;Disponível;8,99;8,99;-;8,99;-;Estômago E Gastrointestinais;1253958;https://lojavtex.saojoaofarmacias.com.br/dimetigass-simeticona-75mg-solucao-oral-15ml-cimed-10038587/p
SãoJoão;7897595605429;Atenolol 50mg 60 Comprimidos Revestidos Genérico Sandoz;Disponível;28,80;11,99;-58.4%;11,99;-58.4%;Cardiológicos;1253911;https://lojavtex.saojoaofarmacias.com.br/atenolol-50mg-60-comprimidos-revestidos-generico-sandoz-100021920/p
SãoJoão;7899620913776;Paracetamol 750mg 20 Comprimidos Genérico Globo;Disponível;22,00;8,59;-61.0%;8,59;-61.0%;Analgésicos;1252523;https://lojavtex.saojoaofarmacias.com.br/paracetamol-750mg-20-comprimidos-generico-globo-10040354/p
SãoJoão;7898031310211;Leite de Magnésia 120ml Uniphar;Disponível;9,90;9,90;-;9,90;-;Estômago E Gastrointestinais;1251986;https://lojavtex.saojoaofarmacias.com.br/leite-de-magnesia-120ml-uniphar-10039058/p
SãoJoão;7898031310303;Bicarbonato De Sódio 100g;Disponível;6,49;6,49;-;6,49;-;Estômago E Gastrointestinais;1251846;https://lojavtex.saojoaofarmacias.com.br/bicarbonato-de-sodio-100g-10039048/p
SãoJoão;7898031312352;Permanganato de Potássio 1 envelope 10 doses Uniphar;Disponível;5,49;5,49;-;5,49;-;Pele E Mucosa;1251663;https://lojavtex.saojoaofarmacias.com.br/permanganato-de-potassio-1-envelope-10-doses-uniphar-10039053/p
SãoJoão;7896523201665;Ibuprofeno 400mg 10 Cápsulas  Genérico Cimed;Disponível;21,91;13,49;-38.4%;13,49;-38.4%;Anti-inflamatórios;1249961;https://lojavtex.saojoaofarmacias.com.br/ibuprofeno-400mg-10-capsulas--generico-cimed-10035979/p
SãoJoão;7896523206783;Pomada Anti-Infecção Nebacimed Pomada 15g Cimed;Disponível;15,90;13,19;-17.0%;13,19;-17.0%;Pele E Mucosa;1249950;https://lojavtex.saojoaofarmacias.com.br/pomada-anti-infeccao-nebacimed-pomada-15g-cimed-10008297/p
SãoJoão;7896523207667;Ambroxmel Ambroxol Cloridrato 3mg/ml Xarope 120ml;Disponível;22,90;13,79;-39.8%;13,79;-39.8%;Gripe E Resfriado;1249739;https://lojavtex.saojoaofarmacias.com.br/ambroxmel-ambroxol-cloridrato-3mg-ml-xarope-120ml-1006770/p
SãoJoão;7898277714668;Gargotricin Spray 35ml Extra Forte Prevent Pharma;Disponível;9,99;4,49;-55.1%;4,49;-55.1%;Analgésicos;1249057;https://lojavtex.saojoaofarmacias.com.br/gargotricin-spray-35ml-extra-forte-prevent-pharma-10035152/p
SãoJoão;7896658048371;Dropropizina 1,5mg/ml 120ml Genérico Aché;Disponível;14,92;14,92;-;14,92;-;Gripe E Resfriado;1248855;https://lojavtex.saojoaofarmacias.com.br/dropropizina-1-5mg-ml-120ml-generico-ache-10035584/p
SãoJoão;7908531900000;Traumaflan Emulgel 60g Healthy;Disponível;9,90;9,90;-;9,90;-;Anti-inflamatórios;1248561;https://lojavtex.saojoaofarmacias.com.br/traumaflan-emulgel-60g-healthy-10030798/p
SãoJoão;7896523202600;Narix Solução Nasal 0,5mg/ml 30ml Cimed;Disponível;6,99;6,99;-;6,99;-;Gripe E Resfriado;1248434;https://lojavtex.saojoaofarmacias.com.br/narix-solucao-nasal-0-5mg-ml-30ml-cimed-10028603/p
SãoJoão;7896094930254;Coristina D Congest Descongestionante com Bronfeniramina e Fenilefrina  Blister com 4 Comprimidos;Disponível;9,17;9,17;-;9,17;-;Gripe E Resfriado;1248346;https://lojavtex.saojoaofarmacias.com.br/coristina-d-congest-descongestionante-com-bronfeniramina-e-fenilefrina--blister-com-4-comprimidos-10038645/p
SãoJoão;7896676436129;Imipra 25mg 20 Comprimidos Revestidos;Disponível;14,13;12,89;-8.8%;12,89;-8.8%;Sistema Nervoso Central;1248074;https://lojavtex.saojoaofarmacias.com.br/imipra-25mg-20-comprimidos-revestidos-10024996/p
SãoJoão;7896862991074;Gastrogel de Bolso Menta Solução Oral 10ml;Disponível;3,49;3,49;-;3,49;-;Estômago E Gastrointestinais;1248052;https://lojavtex.saojoaofarmacias.com.br/gastrogel-de-bolso-menta-solucao-oral-10ml-10023746/p
SãoJoão;7898569765347;Prednisolona Genérico Althaia 5mg 10 Comprimidos;Disponível;7,98;7,98;-;7,98;-;Alergias E Infecções;1248040;https://lojavtex.saojoaofarmacias.com.br/prednisolona-generico-althaia-5mg-10-comprimidos-10023464/p
SãoJoão;7897595620279;Loperamida 2mg 12 Comprimidos Genérico Sandoz;Disponível;7,78;7,29;-6.3%;7,29;-6.3%;Estômago E Gastrointestinais;1248033;https://lojavtex.saojoaofarmacias.com.br/loperamida-2mg-12-comprimidos-generico-sandoz-10023235/p
SãoJoão;7896112100539;Prometazina 25mg 20 Comprimidos Revestidos Genérico Teuto;Disponível;12,78;11,99;-6.2%;11,99;-6.2%;Alergias E Infecções;1247905;https://lojavtex.saojoaofarmacias.com.br/prometazina-25mg-20-comprimidos-revestidos-generico-teuto-10009924/p
SãoJoão;7896006237372;Fenobarbital 100mg 30 Comprimidos Genérico União Química;Disponível;12,99;7,39;-43.1%;7,39;-43.1%;Sistema Nervoso Central;1247880;https://lojavtex.saojoaofarmacias.com.br/fenobarbital-100mg-30-comprimidos-generico-uniao-quimica-10008600/p
SãoJoão;7898133131011;Dipirona 500mg Solução Oral Gotas 20ml Maxalgina Natulab;Disponível;7,99;7,99;-;7,99;-;Analgésicos;1247874;https://lojavtex.saojoaofarmacias.com.br/dipirona-500mg-solucao-oral-gotas-20ml-maxalgina-natulab-10008306/p
SãoJoão;7899095236400;Ibuprofeno 100mg 20ml Genérico Geolab;Disponível;21,08;10,49;-50.2%;10,49;-50.2%;Analgésicos;1247858;https://lojavtex.saojoaofarmacias.com.br/ibuprofeno-100mg-20ml-generico-geolab-10007352/p
SãoJoão;7896422524636;Amitriptilina 25mg 30 Comprimidos Revestidos Genérico Medley (C1);Disponível;17,25;9,99;-42.1%;9,99;-42.1%;Sistema Nervoso Central;1246573;https://lojavtex.saojoaofarmacias.com.br/amitriptilina-25mg-30-comprimidos-revestidos-generico-medley--c1--10024516/p
SãoJoão;7899547500356;Dipirona Sódica Genérico Prati-Donaduzzi 1g 10 Comprimidos;Disponível;18,23;12,90;-29.2%;12,90;-29.2%;Analgésicos;1245870;https://lojavtex.saojoaofarmacias.com.br/dipirona-sodica-generico-prati-donaduzzi-1g-10-comprimidos-100011801/p
SãoJoão;7899547528626;Losartana Potássica Genérico Prati-Donaduzzi 50mg 60 Comprimidos Revestidos;Disponível;20,70;8,90;-57.0%;8,90;-57.0%;Cardiológicos;1244131;https://lojavtex.saojoaofarmacias.com.br/losartana-potassica-generico-prati-donaduzzi-50mg-60-comprimidos-revestidos-100021840/p
SãoJoão;7899547524482;Sildenafila Genérico Prati-Donaduzzi 25mg 4 Comprimidos Revestidos;Disponível;32,38;13,09;-59.6%;13,09;-59.6%;Saúde Do Homem;1244112;https://lojavtex.saojoaofarmacias.com.br/sildenafila-generico-prati-donaduzzi-25mg-4-comprimidos-revestidos-10022909/p
SãoJoão;7899547529616;Nimesulida Genérico Prati-Donaduzzi 100mg 12 Comprimidos;Disponível;17,39;9,99;-42.6%;9,99;-42.6%;Anti-inflamatórios;1244110;https://lojavtex.saojoaofarmacias.com.br/nimesulida-generico-prati-donaduzzi-100mg-12-comprimidos-10022894/p
SãoJoão;7898148299317;Aciclovir Creme Dermatológico Genérico Prati-Donaduzzi 50mg/g 10g;Disponível;28,79;14,90;-48.2%;14,90;-48.2%;Pele E Mucosa;1244092;https://lojavtex.saojoaofarmacias.com.br/aciclovir-creme-dermatologico-generico-prati-donaduzzi-50mg-g-10g-1003702/p
SãoJoão;7898968453098;Atensina 100mcg 30 Comprimidos;Disponível;10,56;10,56;-;10,56;-;Cardiológicos;1243719;https://lojavtex.saojoaofarmacias.com.br/atensina-100mcg-30-comprimidos-277/p
SãoJoão;7896090611508;Sonrisal Tradicional 10 Comprimidos Efervescentes;Disponível;15,86;12,99;-18.1%;12,99;-18.1%;Estômago E Gastrointestinais;1243373;https://lojavtex.saojoaofarmacias.com.br/sonrisal-tradicional-10-comprimidos-efervescentes-1006453/p
SãoJoão;7896523223841;Cloridrato De Sertralina 50mg Genérico Cimed 30 Comprimidos Revestidos (C1);Disponível;98,43;14,46;-85.3%;14,46;-85.3%;Sistema Nervoso Central;1242778;https://lojavtex.saojoaofarmacias.com.br/cloridrato-de-sertralina-50mg-generico-cimed-30-comprimidos-revestidos--c1--100019829/p
SãoJoão;7896862926120;Gripinew 6 Comprimidos Revestidos Avulso;Disponível;4,99;4,99;-;4,99;-;Gripe E Resfriado;1242684;https://lojavtex.saojoaofarmacias.com.br/gripinew-6-comprimidos-revestidos-avulso-100015206/p
SãoJoão;7896331701982;Resfenol 400mg 5 Cápsulas Gelatinosas Duras;Disponível;5,49;5,49;-;5,49;-;Gripe E Resfriado;1242593;https://lojavtex.saojoaofarmacias.com.br/resfenol-400mg-5-capsulas-gelatinosas-duras-100013888/p
SãoJoão;7899095239487;Stomaliv 0,50g/g + 2,15g/g + 2,15g/g Abacaxi 5g;Disponível;1,50;1,50;-;1,50;-;Estômago E Gastrointestinais;1242297;https://lojavtex.saojoaofarmacias.com.br/stomaliv-0-50g-g---2-15g-g---2-15g-g-abacaxi-5g-100003150/p
SãoJoão;7896714275536;Analgésico Miorrelax 300mg + 35mg + 50mg 10 Comprimidos Neoquimica;Disponível;5,99;5,99;-;5,99;-;Analgésicos;1241957;https://lojavtex.saojoaofarmacias.com.br/analgesico-miorrelax-300mg---35mg---50mg-10-comprimidos-neoquimica-10097637/p
SãoJoão;7896331706727;Enterofigon Abacaxi Flaconete 10ml;Disponível;2,99;2,99;-;2,99;-;Estômago E Gastrointestinais;1241743;https://lojavtex.saojoaofarmacias.com.br/enterofigon-abacaxi-flaconete-10ml-10086692/p
SãoJoão;7896422511865;Clonazepam 2,5mg 20ml Solução Oral Genérico Medley (B1);Disponível;14,71;14,71;-;14,71;-;Sistema Nervoso Central;1241728;https://lojavtex.saojoaofarmacias.com.br/clonazepam-2-5mg-20ml-solucao-oral-generico-medley--b1--10085995/p
SãoJoão;7898004840646;Paracetamol 500mg 10 comprimidos Prati Donaduzzi Genérico;Disponível;8,68;6,99;-19.5%;6,99;-19.5%;Analgésicos;1240415;https://lojavtex.saojoaofarmacias.com.br/paracetamol-500mg-10-comprimidos-prati-donaduzzi-generico-1001126/p
SãoJoão;7896523209142;Neomicina + Bacitracina Pomada Dermatológica 15g Genérico Cimed;Disponível;13,32;12,39;-7.0%;12,39;-7.0%;Pele E Mucosa;1240330;https://lojavtex.saojoaofarmacias.com.br/neomicina---bacitracina-pomada-dermatologica-15g-generico-cimed-993433/p
SãoJoão;7896523207360;Nevralgex 300+50+35mg 10 Comprimidos Envelope Cimed Avulso;Disponível;5,99;4,79;-20.0%;4,79;-20.0%;Analgésicos;1240321;https://lojavtex.saojoaofarmacias.com.br/nevralgex-300-50-35mg-10-comprimidos-envelope-cimed-avulso-100898/p
SãoJoão;7898148292936;Albendazol Suspensão Oral Genérico Prati-Donaduzzi 40mg/ml 10ml;Disponível;9,83;7,99;-18.7%;7,99;-18.7%;Antiparasitários;1240317;https://lojavtex.saojoaofarmacias.com.br/albendazol-suspensao-oral-generico-prati-donaduzzi-40mg-ml-10ml-100301/p
SãoJoão;7896714275499;Analgésico Doralgina Blister 4 comprimidos;Disponível;5,49;5,49;-;5,49;-;Analgésicos;1240177;https://lojavtex.saojoaofarmacias.com.br/analgesico-doralgina-blister-4-comprimidos-8404/p
SãoJoão;7896023725999;Sal Amargo Purificado Avulso 15g;Disponível;2,99;2,99;-;2,99;-;Estômago E Gastrointestinais;1240109;https://lojavtex.saojoaofarmacias.com.br/sal-amargo-purificado-avulso-15g-4187/p
SãoJoão;7896116801609;Triquilar 0,05mg + 0,03mg 21 Comprimidos;Disponível;13,26;13,26;-;13,26;-;Saúde Da Mulher;1240062;https://lojavtex.saojoaofarmacias.com.br/triquilar-0-05mg---0-03mg-21-comprimidos-1983/p
SãoJoão;7896006201687;Neovlar  0,25mg + 0,05mg 21 Drágeas;Disponível;9,65;9,65;-;9,65;-;Saúde Da Mulher;1240048;https://lojavtex.saojoaofarmacias.com.br/neovlar--0-25mg---0-05mg-21-drageas-1706/p
SãoJoão;7897698711003;Calmador 500mg + 30mg 4 Comprimidos Avulso;Disponível;8,37;4,80;-42.7%;4,80;-42.7%;Analgésicos;1240009;https://lojavtex.saojoaofarmacias.com.br/calmador-500mg---30mg-4-comprimidos-avulso-484/p
SãoJoão;7891106915175;Aspirina 500mg 10 Comprimidos Bayer AV*;Disponível;12,15;12,15;-;12,15;-;Analgésicos;1240006;https://lojavtex.saojoaofarmacias.com.br/aspirina-500mg-10-comprimidos-bayer-av-269/p
SãoJoão;7896732600433;Olina Flaconete 15ml;Disponível;6,99;4,49;-35.8%;4,49;-35.8%;Fitoterápicos;1242099;https://lojavtex.saojoaofarmacias.com.br/olina-flaconete-15ml-10104405/p
SãoJoão;7896094921337;Analgésico Buscofem Ibuprofeno 400mg 2 Cápsulas Hypera Pharma;Disponível;7,86;7,86;-;7,86;-;Saúde Da Mulher;1241952;https://lojavtex.saojoaofarmacias.com.br/analgesico-buscofem-ibuprofeno-400mg-2-capsulas-hypera-pharma-10097515/p
SãoJoão;7896658007934;Decongex Plus Maleato de Bronfeniramina 12mg + Cloridrato Fenilefrina 15mg 4 comprimidos Aché;Disponível;11,36;11,36;-;11,36;-;Gripe E Resfriado;1241939;https://lojavtex.saojoaofarmacias.com.br/decongex-plus-maleato-de-bronfeniramina-12mg---cloridrato-fenilefrina-15mg-4-comprimidos-ache-10096887/p
SãoJoão;7896422515016;Clonazepam 0,5mg 60 Comprimidos Genérico Medley (B1);Disponível;20,02;14,90;-25.6%;14,90;-25.6%;Sistema Nervoso Central;1241863;https://lojavtex.saojoaofarmacias.com.br/clonazepam-0-5mg-60-comprimidos-generico-medley--b1--10093164/p
SãoJoão;7501007447285;Vick Pyrena 5g Envelope Camomila AV*;Disponível;5,61;5,61;-;5,61;-;Gripe E Resfriado;1241796;https://lojavtex.saojoaofarmacias.com.br/vick-pyrena-5g-envelope-camomila-av--10089808/p
SãoJoão;7501006718065;Vick Pyrena 5g Envelope Maçã/Canela AV*;Disponível;5,61;5,61;-;5,61;-;Gripe E Resfriado;1241791;https://lojavtex.saojoaofarmacias.com.br/vick-pyrena-5g-envelope-maca-canela-av--10089574/p
SãoJoão;7899547537208;Dipirona 500mg 10 Comprimidos Genérico Prati-Donaduzzi;Disponível;6,50;4,99;-23.2%;4,99;-23.2%;Analgésicos;1240448;https://lojavtex.saojoaofarmacias.com.br/dipirona-500mg-10-comprimidos-generico-prati-donaduzzi-1002842/p
SãoJoão;7896472502738;Multigrip Antigripal - 4 Cápsulas;Disponível;7,99;7,99;-;7,99;-;Gripe E Resfriado;1240419;https://lojavtex.saojoaofarmacias.com.br/multigrip-antigripal---4-capsulas-1001381/p
SãoJoão;7896422505673;Simeticona Solução Oral 15ml Genérico Medley;Disponível;10,90;9,99;-8.3%;9,99;-8.3%;Estômago E Gastrointestinais;1240359;https://lojavtex.saojoaofarmacias.com.br/simeticona-solucao-oral-15ml-generico-medley-994658/p
SãoJoão;7896004718804;Alprazolam Genérico EMS 0,5mg 30 Comprimidos (B1);Disponível;15,95;4,99;-68.7%;4,99;-68.7%;Sistema Nervoso Central;1240230;https://lojavtex.saojoaofarmacias.com.br/alprazolam-generico-ems-0-5mg-30-comprimidos--b1--25648/p
SãoJoão;7896015520533;Sonrisal GSK 2 Comprimidos Efervescentes;Disponível;3,18;2,69;-15.4%;2,69;-15.4%;Estômago E Gastrointestinais;1240084;https://lojavtex.saojoaofarmacias.com.br/sonrisal-gsk-2-comprimidos-efervescentes-2613/p
SãoJoão;7896714275390;Antiácido Pepsamar Menta 10 Comprimidos Mastigáveis Hypera Pharma;Disponível;9,78;9,78;-;9,78;-;Estômago E Gastrointestinais;1240071;https://lojavtex.saojoaofarmacias.com.br/antiacido-pepsamar-menta-10-comprimidos-mastigaveis-hypera-pharma-2290/p
SãoJoão;7896004700540;Enalapril 20mg 30 comprimidos Genérico Ems;Disponível;38,17;14,90;-61.0%;14,90;-61.0%;Cardiológicos;14000;https://lojavtex.saojoaofarmacias.com.br/enalapril-20mg-30-comprimidos-generico-ems-93223/p
SãoJoão;7896422504386;Diclofenaco Potássico 50mg 20 Comprimidos Revestidos Genérico Medley;Disponível;13,37;11,90;-11.0%;11,90;-11.0%;Anti-inflamatórios;13654;https://lojavtex.saojoaofarmacias.com.br/diclofenaco-potassico-50mg-20-comprimidos-revestidos-generico-medley-92997/p
SãoJoão;7896523214641;Ciclobenzaprina 10mg 15 Comprimidos Revestidos Genérico Cimed;Disponível;15,24;13,89;-8.9%;13,89;-8.9%;Anti-inflamatórios;13632;https://lojavtex.saojoaofarmacias.com.br/ciclobenzaprina-10mg-15-comprimidos-revestidos-generico-cimed-100027738/p
SãoJoão;7896422506649;Cetoprofeno 20ml Gotas Genérico Medley;Disponível;23,17;11,90;-48.6%;11,90;-48.6%;Anti-inflamatórios;13627;https://lojavtex.saojoaofarmacias.com.br/cetoprofeno-20ml-gotas-generico-medley-11296/p
SãoJoão;7891721202988;Levotiroxina Sódica Genérico Merck 25mcg 30 Comprimidos;Disponível;11,79;11,79;-;11,79;-;Reposição Hormonal;13214;https://lojavtex.saojoaofarmacias.com.br/levotiroxina-sodica-generico-merck-25mcg-30-comprimidos-10098302/p
SãoJoão;7891721202889;Levotiroxina Sódica Genérico Merck 125mcg 30 Comprimidos;Disponível;16,31;14,89;-8.7%;14,89;-8.7%;Reposição Hormonal;13212;https://lojavtex.saojoaofarmacias.com.br/levotiroxina-sodica-generico-merck-125mcg-30-comprimidos-10097983/p
SãoJoão;7896523209647;Ciprofloxacino Genérico Cimed 500mg 14 Comprimidos Revestidos;Disponível;48,88;12,54;-74.3%;12,54;-74.3%;Alergias E Infecções;13037;https://lojavtex.saojoaofarmacias.com.br/ciprofloxacino-generico-cimed-500mg-14-comprimidos-revestidos-1007609/p
SãoJoão;7891317425869;Zart 50mg 30 Comprimidos Revestidos;Disponível;14,53;14,53;-;14,53;-;Cardiológicos;5409;https://lojavtex.saojoaofarmacias.com.br/zart-50mg-30-comprimidos-revestidos-10091180/p
SãoJoão;7896422525190;Sildenafil 50mg 4 Comprimidos Revestidos Genérico Medley;Disponível;19,10;9,90;-48.2%;9,90;-48.2%;Saúde Do Homem;5305;https://lojavtex.saojoaofarmacias.com.br/sildenafil-50mg-4-comprimidos-revestidos-generico-medley-10104042/p
SãoJoão;7898148294381;Metronidazol 250mg Genérico Prati 20 Comprimidos Revestidos;Disponível;17,05;8,59;-49.6%;8,59;-49.6%;Alergias E Infecções;5121;https://lojavtex.saojoaofarmacias.com.br/metronidazol-250mg-generico-prati-20-comprimidos-revestidos-100011771/p
SãoJoão;7899547505252;Losartana Potássica Genérico Prati-Donaduzzi 50mg 30 Comprimidos Revestidos;Disponível;10,34;7,89;-23.7%;7,89;-23.7%;Cardiológicos;5097;https://lojavtex.saojoaofarmacias.com.br/losartana-potassica-generico-prati-donaduzzi-50mg-30-comprimidos-revestidos-10102141/p
SãoJoão;7896523210070;Hidroclorotiazida 25mg Genérico Cimed 30 Comprimidos;Disponível;6,53;3,69;-43.5%;3,69;-43.5%;Cardiológicos;5040;https://lojavtex.saojoaofarmacias.com.br/hidroclorotiazida-25mg-generico-cimed-30-comprimidos-10104653/p
SãoJoão;7896523209845;Captopril 25mg Generico Cimed 30 Comprimidos;Disponível;15,48;1,99;-87.1%;1,99;-87.1%;Cardiológicos;4800;https://lojavtex.saojoaofarmacias.com.br/captopril-25mg-generico-cimed-30-comprimidos-10104607/p
SãoJoão;7898148290512;Captopril Genérico Prati-Donaduzzi 25mg 30 Comprimidos;Disponível;5,72;3,99;-30.2%;3,99;-30.2%;Cardiológicos;4798;https://lojavtex.saojoaofarmacias.com.br/captopril-generico-prati-donaduzzi-25mg-30-comprimidos-100005821/p
SãoJoão;7897595602589;Atenolol 50mg 30 Comprimidos Genérico Sandoz;Disponível;27,40;6,99;-74.5%;6,99;-74.5%;Cardiológicos;4749;https://lojavtex.saojoaofarmacias.com.br/atenolol-50mg-30-comprimidos-generico-sandoz-97127/p
SãoJoão;7897595602572;Atenolol 25mg 30 Comprimidos Genérico Sandoz;Disponível;22,27;2,49;-88.8%;2,49;-88.8%;Cardiológicos;4743;https://lojavtex.saojoaofarmacias.com.br/atenolol-25mg-30-comprimidos-generico-sandoz-97126/p
SãoJoão;7896523213569;Anlodipino 5mg Genérico Cimed 30 Comprimidos;Disponível;30,55;5,82;-80.9%;5,82;-80.9%;Cardiológicos;4718;https://lojavtex.saojoaofarmacias.com.br/anlodipino-5mg-generico-cimed-30-comprimidos-100017441/p
SãoJoão;7899547511031;Metformina XR Genérico Prati-Donaduzzi 500mg 30 Comprimidos de Liberação Prolongada;Disponível;10,17;8,64;-15.0%;8,64;-15.0%;Diabetes;4567;https://lojavtex.saojoaofarmacias.com.br/metformina-xr-generico-prati-donaduzzi-500mg-30-comprimidos-de-liberacao-prolongada-100011409/p
SãoJoão;7896004703596;Paracetamol Genérico EMS 750mg 20 Comprimidos;Disponível;23,22;13,49;-41.9%;13,49;-41.9%;Analgésicos;4328;https://lojavtex.saojoaofarmacias.com.br/paracetamol-generico-ems-750mg-20-comprimidos-94998/p
SãoJoão;7899547543858;Paracetamol Genérico Prati-Donaduzzi 500mg 20 Comprimidos;Disponível;18,59;10,49;-43.6%;10,49;-43.6%;Analgésicos;4327;https://lojavtex.saojoaofarmacias.com.br/paracetamol-generico-prati-donaduzzi-500mg-20-comprimidos-10101263/p
SãoJoão;7898166040847;Dipirona 500mg Genérico Farmace Gotas 10ml;Disponível;4,99;4,99;-;4,99;-;Analgésicos;4159;https://lojavtex.saojoaofarmacias.com.br/dipirona-500mg-generico-farmace-gotas-10ml-10094214/p
SãoJoão;7896422516877;Ácido Mefenâmico 500mg 12 Comprimidos Genérico Medley;Disponível;12,83;12,83;-;12,83;-;Anti-inflamatórios;4042;https://lojavtex.saojoaofarmacias.com.br/acido-mefenamico-500mg-12-comprimidos-generico-medley-10097351/p
SãoJoão;7897595632548;Sinvastatina Genérico Novartis 20mg 30 Comprimidos Revestidos;Disponível;18,08;10,99;-39.2%;10,99;-39.2%;Cardiológicos;4016;https://lojavtex.saojoaofarmacias.com.br/sinvastatina-generico-novartis-20mg-30-comprimidos-revestidos-100015653/p
SãoJoão;7896422505550;Simeticona 40mg Comprimidos 20 Unidades Genérico Medley;Disponível;11,61;8,90;-23.3%;8,90;-23.3%;Estômago E Gastrointestinais;3937;https://lojavtex.saojoaofarmacias.com.br/simeticona-40mg-comprimidos-20-unidades-generico-medley-10085999/p
SãoJoão;7896523227184;Omeprazol Genérico Cimed 20mg 28 Cápsulas;Disponível;29,69;10,99;-63.0%;10,99;-63.0%;Estômago E Gastrointestinais;3823;https://lojavtex.saojoaofarmacias.com.br/omeprazol-generico-cimed-20mg-28-capsulas-10005037/p
SãoJoão;7896094912823;Antiácido Estomazil Pó Efervescente Laranja 5g Hypera Pharma;Disponível;3,43;2,89;-15.7%;2,89;-15.7%;Estômago E Gastrointestinais;3634;https://lojavtex.saojoaofarmacias.com.br/antiacido-estomazil-po-efervescente-laranja-5g-hypera-pharma-10095671/p
SãoJoão;7899470802565;Buscoplex Composto 20ml Gotas Natulab;Disponível;19,90;14,90;-25.1%;14,90;-25.1%;Saúde Da Mulher;3550;https://lojavtex.saojoaofarmacias.com.br/buscoplex-composto-20ml-gotas-natulab-100012880/p
SãoJoão;7897930030220;Água de Melissa Officinalis 30ml;Disponível;9,90;9,90;-;9,90;-;Fitoterápicos;3468;https://lojavtex.saojoaofarmacias.com.br/agua-de-melissa-officinalis-30ml-14786/p
SãoJoão;7896227800874;Salonpas Grande Adesivos Transdérmicos 2 Unidades;Disponível;9,78;9,78;-;9,78;-;Anti-inflamatórios;3411;https://lojavtex.saojoaofarmacias.com.br/salonpas-grande-adesivos-transdermicos-2-unidades-10007346/p
SãoJoão;7896090612031;Pastilhas Mastigáveis Eno 750mg 8 Comprimidos Frutas Sortidas GSK;Disponível;12,90;12,90;-;12,90;-;Estômago E Gastrointestinais;1268219;https://lojavtex.saojoaofarmacias.com.br/pastilhas-mastigaveis-eno-750mg-8-comprimidos-frutas-sortidas-gsk-10051389/p
SãoJoão;7899095202429;Clonazepam 0,5mg 30 Comprimidos Genérico Geolab (B1);Disponível;9,88;7,99;-19.1%;7,99;-19.1%;Sistema Nervoso Central;1267344;https://lojavtex.saojoaofarmacias.com.br/clonazepam-0-5mg-30-comprimidos-generico-geolab--b1--10008992/p
SãoJoão;7896004721798;Bromexina 120ml Adulto Genérico Germed;Disponível;23,81;14,90;-37.4%;14,90;-37.4%;Gripe E Resfriado;1265549;https://lojavtex.saojoaofarmacias.com.br/bromexina-120ml-adulto-generico-germed-10099078/p
SãoJoão;7896094931466;Epocler 10 Comprimidos Hypera AV*;Disponível;5,48;5,48;-;5,48;-;Estômago E Gastrointestinais;1264210;https://lojavtex.saojoaofarmacias.com.br/epocler-10-comprimidos-hypera-av--10049167/p
SãoJoão;7896094931473;Epocler 30 Comprimidos Hypera;Disponível;15,31;12,59;-17.8%;12,59;-17.8%;Estômago E Gastrointestinais;1264184;https://lojavtex.saojoaofarmacias.com.br/epocler-30-comprimidos-hypera-10049168/p
SãoJoão;7896094932098;Descon 4 Comprimidos Revestidos Liberação Prolongada Hypera AV*;Disponível;8,99;8,99;-;8,99;-;Gripe E Resfriado;1263510;https://lojavtex.saojoaofarmacias.com.br/descon-4-comprimidos-revestidos-liberacao-prolongada-hypera-av-10048729/p
SãoJoão;7896637035361;Meclin Move 25mg 5 Comprimidos Apsen;Disponível;12,85;11,90;-7.4%;11,90;-7.4%;Estômago E Gastrointestinais;1263212;https://lojavtex.saojoaofarmacias.com.br/meclin-move-25mg-5-comprimidos-apsen-10048533/p
SãoJoão;7896004821610;Cloridrato de Ondansetrona 4mg 10 Comprimidos Orodispersíveis Genérico Germed;Disponível;30,73;14,90;-51.5%;14,90;-51.5%;Estômago E Gastrointestinais;1263191;https://lojavtex.saojoaofarmacias.com.br/cloridrato-de-ondansetrona-4mg-10-comprimidos-orodispersiveis-generico-germed-10048407/p
