Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
VeraCruz,Disponível,372.0,15,7590002012468,Vaporizante Descongestionante Vick VapoRub Unguento 50g,"78,76","73,25",-7.0%,"69,59",-11.6%
VeraCruz,Disponível,372.0,12,7896548112229,Mydriacyl 10mg/ml Solução Oftálmica 5ml,"22,43","20,19",-10.0%,"19,18",-14.5%
VeraCruz,Disponível,372.0,12,7896108004223,Bionginkgo 120mg Bionatus 30 comprimidos,0,0,0,0,0
VeraCruz,Disponível,372.0,14,7897322709499,Vitamina D3 Addera D3 10.000UI 4 Comprimidos Revestidos,"68,54","55,52",-19.0%,"52,74",-23.1%
VeraCruz,Disponível,371.0,15,7898029558809,Vastarel MR 35mg 30 comprimidos de liberação prolongada,"101,84","80,45",-21.0%,"76,43",-25.0%
VeraCruz,Disponível,371.0,13,7896212410477,Sporanox 100mg 4 cápsulas,0,0,0,0,0
VeraCruz,Disponível,371.0,15,5413787037797,Zyxem 5mg/ml Gotas 20ml,"100,07","85,06",-15.0%,"80,81",-19.2%
VeraCruz,Disponível,371.0,15,7891317132453,Lugano 12mcg + 250mcg 60 cápsulas com pó para inalação + inalador,"132,16","54,85",-58.5%,"104,21",-21.1%
VeraCruz,Disponível,371.0,16,7896112406129,Endofer 50mg 30ml,0,0,0,0,0
VeraCruz,Disponível,371.0,13,7896180300213,Flutinol1mg/ml Suspensão Oftálmica 5ml,"39,65","34,89",-12.0%,"33,15",-16.4%
VeraCruz,Disponível,371.0,13,7896006274506,Scalid 100mg 12 comprimidos,0,0,0,0,0
VeraCruz,Disponível,370.0,15,7896112141846,Afopic 5mg 20 comprimidos,"13,44","7,53",-44.0%,"7,15",-46.8%
VeraCruz,Disponível,370.0,14,7897460401347,Gaballon 50mg + 50mg + 2mg + 4mg + 4mg 20 comprimidos,"48,53","42,71",-12.0%,"40,57",-16.4%
VeraCruz,Disponível,370.0,13,7896026300544,Xarope Mucosolvan 15mg/5ml Pediátrico 120ml,0,0,0,0,0
VeraCruz,Disponível,370.0,14,7896179850040,Tamarine 6mg 20 cápsulas,"100,99","80,79",-20.0%,"76,75",-24.0%
VeraCruz,Disponível,370.0,12,7898907313780,"Dunia 35 2mg + 0,035mg 21 comprimidos","29,79","25,92",-13.0%,"24,62",-17.4%
VeraCruz,Disponível,370.0,13,7891158104008,Vitamina D3 Addera D3 2.000 U.I. 30 cápsulas gelatinosas,0,0,0,0,0
VeraCruz,Disponível,370.0,14,7898430193590,Dprev 14.000ui 04 comprimidos revestidos,"45,45","34,09",-25.0%,"32,39",-28.7%
VeraCruz,Disponível,370.0,12,7896658003653,Combiron Fólico 120mg 45 comprimidos,"48,17","44,80",-7.0%,"42,56",-11.6%
VeraCruz,Disponível,369.0,13,7896523227269,Vitamina D Cimed 7.000UI 4 Cápsulas Moles,0,0,0,0,0
VeraCruz,Disponível,369.0,14,7892953003381,"Liberfem 2mg + 0,03mg 21 comprimidos revestidos","57,03","45,62",-20.0%,"43,34",-24.0%
VeraCruz,Disponível,369.0,15,7896241279908,Propilracil 100mg 30 comprimidos,"34,09","27,61",-19.0%,"26,23",-23.1%
VeraCruz,Disponível,369.0,15,7897595630773,Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos,"13,80","13,80",-0.0%,"13,11",-5.0%
VeraCruz,Disponível,369.0,12,7894916510288,"Niki 3mg + 0,02mg 72 comprimidos revestidos","119,03","59,52",-50.0%,"113,08",-5.0%
VeraCruz,Disponível,369.0,15,7898074617612,Fluimucil 600mg Sabor Limão 16 comprimidos efervescentes,0,0,0,0,0
VeraCruz,Disponível,369.0,14,7891058002985,Apidra Solostar 100UI/ml 1 carpule com 3ml + 1 sistema de aplicação,0,0,0,0,0
VeraCruz,Disponível,368.0,13,7891142171191,Antialérgico Polaramine Creme 10mg/g 30g,"26,99","25,10",-7.0%,"23,85",-11.6%
VeraCruz,Disponível,368.0,13,7898029556539,"Natrilix 2,5mg 30 drágeas","62,18","51,61",-17.0%,"49,03",-21.1%
VeraCruz,Disponível,368.0,13,7896094210295,"Iumi ES 3mg + 0,02mg 120 comprimidos","246,30","59,93",-75.7%,"170,81",-30.6%
VeraCruz,Disponível,368.0,16,7896112424444,"Cronobê 5.000mcg 2 ampolas com 2,5ml cada","44,45","39,56",-11.0%,"37,58",-15.5%
VeraCruz,Disponível,368.0,13,7898029550827,"Triplixam 10mg + 2,5mg + 5mg 30 comprimidos revestidos","129,83","64,92",-50.0%,"123,34",-5.0%
VeraCruz,Disponível,368.0,13,7891058431037,Lasix 40mg 20 comprimidos,"26,28","21,02",-20.0%,"19,97",-24.0%
VeraCruz,Disponível,368.0,13,7891317100933,Ártico Caps 500mg + 400mg 30 cápsulas moles,0,0,0,0,0
VeraCruz,Disponível,368.0,15,7896658002120,Brondilat 25mg/5ml Xarope Sabor Framboesa 120ml,"48,95","43,57",-11.0%,"41,39",-15.4%
VeraCruz,Disponível,367.0,13,7896658014321,Biofenac Aerossol 85ml,"42,16","38,37",-9.0%,"36,45",-13.5%
VeraCruz,Disponível,367.0,15,7896015518479,Sal de Frutas Eno Limão 2 envelopes com 5g,"4,98","4,03",-19.1%,"3,83",-23.1%
VeraCruz,Disponível,367.0,15,7891317004378,Filinar 25mg/5ml Xarope 120ml,0,0,0,0,0
VeraCruz,Disponível,367.0,13,7894916508490,"CONCÁRDIO - 1,25mg, 30 comprimidos revestidos","82,26","82,26",-0.0%,"78,15",-5.0%
VeraCruz,Disponível,366.0,13,7898040320768,Dolamin 125mg 16 comprimidos revestidos,"35,95","31,64",-12.0%,"30,06",-16.4%
VeraCruz,Disponível,366.0,14,7897460401743,Silimalon 140mg + 100mg 30 comprimidos,"131,00","53,71",-59.0%,"102,05",-22.1%
VeraCruz,Disponível,366.0,14,-,ABC Spray 10mg/ml 30ml,"49,11","27,99",-43.0%,"26,59",-45.9%
VeraCruz,Disponível,366.0,13,7896015516642,"Avodart 0,5mg 30 cápsulas gelatinosas moles",0,0,0,0,0
VeraCruz,Disponível,366.0,13,7892953208335,"Fenazic 7,5mg 30 comprimidos revestidos de liberação prolongada","161,80","67,15",-58.5%,"127,58",-21.1%
VeraCruz,Disponível,366.0,14,7896658024627,Resist 500mg 30 cápsulas,"73,57","65,48",-11.0%,"62,21",-15.4%
VeraCruz,Disponível,366.0,13,7896094931619,"Solução Nasal Aturgyl 0,5mg/ml Spray 15ml","19,02","17,50",-8.0%,"16,63",-12.6%
VeraCruz,Disponível,365.0,14,7896637033459,Spasmex 30mg 90 comprimidos revestidos,"188,03","55,16",-70.7%,"157,20",-16.4%
VeraCruz,Disponível,365.0,14,7896241274903,"Norestin 0,35mg 35 comprimidos",0,0,0,0,0
VeraCruz,Disponível,365.0,14,7896637022811,Triancil 20mg/ml Solução Injetável 5 frascos-ampola com 1ml cada,"153,76","66,89",-56.5%,"127,08",-17.4%
VeraCruz,Disponível,365.0,13,7897460401422,Silimalon 70mg + 100mg 30 Drágeas,"75,90","66,03",-13.0%,"62,73",-17.4%
VeraCruz,Disponível,365.0,12,7896083400133,Hipérico Herbarium 100mg 45 cápsulas duras,0,0,0,0,0
VeraCruz,Disponível,365.0,15,7896255766791,Creon 25.000 30 cápsulas com minimicroesferas acidorresitentes,0,0,0,0,0
VeraCruz,Disponível,365.0,12,7891317013967,"Andolba 4,5mg/g + 0,5mg/g + 0,5mg/g 43g","41,29","37,99",-8.0%,"36,09",-12.6%
VeraCruz,Disponível,365.0,12,7896641801792,Pomada Proctyl 30g + 10 aplicadores,"95,69","82,29",-14.0%,"78,18",-18.3%
VeraCruz,Disponível,365.0,13,7896094206342,"Naprix 2,5mg 30 comprimidos","85,05","62,94",-26.0%,"59,79",-29.7%
VeraCruz,Disponível,365.0,13,7898087340125,Gel Dersani Hidrogel 30g,"45,90","34,88",-24.0%,"33,14",-27.8%
VeraCruz,Disponível,364.0,12,7896094208407,Gel Nasal Maxidrate 6mg/g 30g,"57,62","51,28",-11.0%,"48,72",-15.4%
VeraCruz,Disponível,364.0,14,7896637025102,Miosan CAF 10mg + 60mg 15 comprimidos revestidos,"35,23","29,95",-15.0%,"28,45",-19.2%
VeraCruz,Disponível,364.0,14,7896422504645,Zinpass Eze 20mg + 10mg 30 comprimidos revestidos,0,0,0,0,0
VeraCruz,Disponível,364.0,13,7897337702089,Maxalt 10mg 2 comprimidos revestidos,"38,14","32,42",-15.0%,"30,80",-19.2%
VeraCruz,Disponível,363.0,15,7896226500362,Prolopa HBS 100/25mg 30 cápsulas,"97,56","77,07",-21.0%,"73,22",-24.9%
VeraCruz,Disponível,363.0,16,7896015591618,"Vitanol A 0,25mg/g 30g Creme Dermatológico","59,57","51,23",-14.0%,"48,67",-18.3%
VeraCruz,Disponível,363.0,13,7896658027079,"Untral 2,5mg Aché 90 cápsulas","330,60","110,20",-66.7%,"314,07",-5.0%
VeraCruz,Disponível,363.0,14,7896261008076,Diovan HCT 160mg + 25mg Novartis 28 comprimidos revestidos,0,0,0,0,0
VeraCruz,Disponível,363.0,12,7896094201248,Gestinol 28 75mcg +30mcg 28 comprimidos revestidos,"69,32","55,46",-20.0%,"52,69",-24.0%
VeraCruz,Disponível,362.0,14,7896083400058,Ginkgo 40mg Herbarium 60 cápsulas duras,"66,70","56,03",-16.0%,"53,23",-20.2%
VeraCruz,Disponível,362.0,14,7896004706573,"Celergin 0,25mg + 2mg 20 comprimidos","27,93","23,74",-15.0%,"22,55",-19.3%
VeraCruz,Disponível,362.0,13,7891317007256,Pastilhas Angino-Rub Sabor Mel e Limão 16un,"21,44","13,29",-38.0%,"12,63",-41.1%
VeraCruz,Disponível,362.0,14,7896094919709,Suplemento Alimentar Engov After Sabor Tangerina 250ml,"12,25","9,80",-20.0%,"9,31",-24.0%
VeraCruz,Disponível,362.0,13,7898040321338,Utrogestan 100mg 30 cápsulas,"86,20","74,13",-14.0%,"70,42",-18.3%
VeraCruz,Disponível,362.0,14,7898560664113,Tilatil 20mg 10 comprimidos revestidos,"103,39","86,85",-16.0%,"82,51",-20.2%
VeraCruz,Disponível,362.0,12,7896261012486,Diovan Amlo Fix 160mg + 5mg 28 comprimidos revestidos,"176,33","58,78",-66.7%,"167,51",-5.0%
VeraCruz,Disponível,362.0,14,7896331700121,Sabonete Sanasar 80g,0,0,0,0,0
VeraCruz,Disponível,362.0,13,7891317003913,AltaD 50.000UI 4 cápsulas moles,"96,36","83,83",-13.0%,"79,64",-17.4%
VeraCruz,Disponível,362.0,13,7898040328474,Suplemento Alimentar Probid 5 Cápsulas,"52,50","49,35",-6.0%,"46,88",-10.7%
VeraCruz,Disponível,362.0,14,7896112480709,Xefo 8mg 20 comprimidos revestidos,"36,28","31,56",-13.0%,"29,98",-17.4%
VeraCruz,Disponível,361.0,15,7896094922433,Nesina 25mg 30 comprimidos revestidos,"184,73","61,58",-66.7%,"175,49",-5.0%
VeraCruz,Disponível,361.0,16,7896112452690,Vênula 200mg 60 cápsulas duras,"91,07","77,41",-15.0%,"73,54",-19.2%
VeraCruz,Disponível,361.0,13,7896004715049,Dorilen Gotas 15ml,"42,14","30,34",-28.0%,"28,82",-31.6%
VeraCruz,Disponível,361.0,15,7896261018303,Cataflam Sport Ice Aerossol 60g,"42,15","36,67",-13.0%,"34,84",-17.3%
VeraCruz,Disponível,361.0,13,7897595901439,Atlansil 100mg 20 comprimidos,"25,93","20,74",-20.0%,"19,70",-24.0%
VeraCruz,Disponível,361.0,14,7898040324452,"Actifedrin 6mg/ml + 0,25mg/ml Xarope 100ml",0,0,0,0,0
VeraCruz,Disponível,361.0,13,7896222721143,LuftaFEM 200mg + 500mg 6 comprimidos revestidos,"17,89","14,67",-18.0%,"13,94",-22.1%
VeraCruz,Disponível,361.0,14,7896026120425,Solução Malvatricin 100ml,"45,53","40,07",-12.0%,"38,07",-16.4%
VeraCruz,Disponível,360.0,13,7896523228150,"Xarope Cimetosse 13,33mg/ml Sabor Mel e Menta 120ml","28,83","19,32",-33.0%,"18,35",-36.4%
VeraCruz,Disponível,360.0,13,7891721023965,Alginac Retard 10 comprimidos revestidos de liberação retardada,"74,11","60,77",-18.0%,"57,73",-22.1%
VeraCruz,Disponível,360.0,14,7899337000400,"Omnic Ocas 0,4mg 30 comprimidos de liberação prolongada","145,68","60,46",-58.5%,"114,86",-21.2%
VeraCruz,Disponível,360.0,14,7891106913676,Flanax 275mg 2 Comprimidos Revestidos,"5,62","5,62",-0.0%,"5,34",-5.0%
VeraCruz,Disponível,360.0,13,7896523216454,Pastilha Ciflogex Sabor Laranja 12un,"22,63","19,46",-14.0%,"18,49",-18.3%
VeraCruz,Disponível,359.0,14,7896676410198,Duoflam 5mg/ml + 2mg/ml Suspensão Injetável com 1ml + seringa,"33,36","29,02",-13.0%,"27,57",-17.4%
VeraCruz,Disponível,359.0,14,7896112400448,Suplemento Capilar Pantogar Neo 60 Cápsulas,"160,40","53,47",-66.7%,"152,38",-5.0%
VeraCruz,Disponível,359.0,13,7896227800034,Salonpas Gel 40g,0,0,0,0,0
VeraCruz,Disponível,359.0,16,7896026170550,Malvona Solução Oral 100ml,"28,24","24,85",-12.0%,"23,61",-16.4%
VeraCruz,Disponível,359.0,14,7896006212690,Naxotec Naproxeno 500mg 10 Comprimidos,0,0,0,0,0
VeraCruz,Disponível,359.0,13,7896006221012,Dews 5mg/ml Solução Oftálmica 10ml,"57,08","48,52",-15.0%,"46,09",-19.3%
VeraCruz,Disponível,359.0,16,7896212414468,Motilium 1mg/ml Suspensão Oral 100ml,0,0,0,0,0
VeraCruz,Disponível,359.0,12,7896006208266,"Solução Oftálmica Glaub MD 0,1% 5ml","38,63","31,29",-19.0%,"29,73",-23.0%
VeraCruz,Disponível,359.0,12,7896637023146,"FLANCOX - 300mg, 14 comprimidos revestidos","32,63","28,39",-13.0%,"26,97",-17.3%
VeraCruz,Disponível,359.0,14,7896658026195,Avide 100mg 9 cápsulas duras,"56,27","51,21",-9.0%,"48,65",-13.5%
VeraCruz,Disponível,359.0,13,7891317465032,Tâmisa 20 75mcg + 20mcg 63 comprimidos revestidos,"94,60","76,63",-19.0%,"72,80",-23.0%
VeraCruz,Disponível,359.0,13,7896548115251,"Solução Oftálmica Patanol 1,11mg/ml 5ml","82,63","69,41",-16.0%,"65,94",-20.2%
VeraCruz,Disponível,358.0,13,7896094917002,"Fluidificante e Descongestionante Nasal Rinosoro XT Gotas 0,9% 30ml","28,49","26,50",-7.0%,"25,18",-11.6%
VeraCruz,Disponível,358.0,13,7898277713302,Suplemento Alimentar Sulfato Ferroso 125mg/ml Arte Nativa Sabor Framboesa 30ml,"9,90","6,83",-31.0%,"6,49",-34.4%
VeraCruz,Disponível,358.0,15,7896261018860,Ultibro 110mg + 50mcg 30 cápsulas com pó para inalação + 1 inalador,0,0,0,0,0
VeraCruz,Disponível,358.0,14,7896714274799,Blumel Hedera Xarope 15mg/ml 100ml,"39,90","36,31",-9.0%,"34,49",-13.6%
VeraCruz,Disponível,358.0,13,7896331706376,Solução Spray Desaftan Aftas e Afecções Bucais 25ml,0,0,0,0,0
VeraCruz,Disponível,358.0,14,7891317031350,Dexfer 100mg/ml Gotas Sabor doce de Leite 30ml,"58,11","52,30",-10.0%,"49,69",-14.5%
VeraCruz,Disponível,357.0,14,7898967006141,"Evra 0,6mg + 6mg 3 adesivos transdérmicos","148,16","56,30",-62.0%,"106,97",-27.8%
VeraCruz,Disponível,357.0,14,7896206407568,"SELOKEN - 100mg, 30 comprimidos","61,68","50,58",-18.0%,"48,05",-22.1%
VeraCruz,Disponível,357.0,12,7896006213130,Colact 667mg/ml Sabor Ameixa 120ml,"29,77","20,24",-32.0%,"19,23",-35.4%
VeraCruz,Disponível,357.0,13,7897411610941,Loxonin 60mg 15 comprimidos,"42,94","36,93",-14.0%,"35,08",-18.3%
VeraCruz,Disponível,357.0,12,7896523224459,Nevralgex Cimed 10 comprimidos,"8,13","4,31",-47.0%,"4,09",-49.7%
VeraCruz,Disponível,357.0,13,7896255700283,Synthroid 112mcg 30 comprimidos,"55,85","44,12",-21.0%,"41,91",-25.0%
VeraCruz,Disponível,357.0,14,7896658030208,Oxotron 60mg 30 comprimidos,0,0,0,0,0
VeraCruz,Disponível,357.0,12,7896094203068,Gestinol 30mcg + 75mcg 84 comprimidos revestidos,"165,01","57,76",-65.0%,"109,73",-33.5%
VeraCruz,Disponível,357.0,12,7896658006401,Femina 150mcg + 20mcg 21 comprimidos revestidos,"46,09","37,79",-18.0%,"35,90",-22.1%
VeraCruz,Disponível,357.0,13,7891058271008,"Dermatop 2,5mg/g Creme Dermatológico 20g","85,69","71,98",-16.0%,"68,38",-20.2%
VeraCruz,Disponível,357.0,13,7896004775623,Nidue 100mg + 20mg 12 comprimidos,"62,38","62,38",-0.0%,"59,26",-5.0%
VeraCruz,Disponível,357.0,14,7896004753157,Tepev 500mg 100 cápsulas duras,0,0,0,0,0
VeraCruz,Disponível,357.0,13,7896317900415,Dexador 5mg + 100mg + 100mg + 4mg Solução Injetável 3 ampolas A (2ml) + 3 ampolas B (1ml),"50,85","44,75",-12.0%,"42,51",-16.4%
VeraCruz,Disponível,357.0,16,300650356459,Solução de Desinfecção Multipropósito Opti-Free Replenish 300ml + 120ml + Estojo de Lentes,0,0,0,0,0
VeraCruz,Disponível,356.0,13,7899824400775,Folifer Gotas 30ml,"70,20","70,20",-0.0%,"66,69",-5.0%
VeraCruz,Disponível,356.0,13,7892953001387,Pyridium 200mg 18 Drágeas,"35,90","28,00",-22.0%,"26,60",-25.9%
VeraCruz,Disponível,356.0,13,-,"TUNTÁ - 300mg, com 30 comprimidos revestidos",0,0,0,0,0
VeraCruz,Disponível,356.0,14,7891058017507,Analgésico Dorflex 10 comprimidos,"23,74","18,99",-20.0%,"18,04",-24.0%
VeraCruz,Disponível,356.0,12,7897411611016,Benicar Anlo 20mg + 5mg 30 comprimidos revestidos,"91,90","68,93",-25.0%,"65,48",-28.7%
VeraCruz,Disponível,356.0,14,7896006277408,Óleo Mineral União Química 100ml,"15,90","11,93",-25.0%,"11,33",-28.7%
VeraCruz,Disponível,356.0,14,7898040329624,"Floratil AT 250mg 10 envelopes de 1,25g","75,00","63,00",-16.0%,"59,85",-20.2%
VeraCruz,Disponível,356.0,13,7898906376410,Tiorfan 100mg 9 cápsulas,"56,27","50,64",-10.0%,"48,11",-14.5%
VeraCruz,Disponível,356.0,14,7896676432961,"Terolac 0,5% Solução Oftálmica 5ml","56,96","50,12",-12.0%,"47,61",-16.4%
VeraCruz,Disponível,356.0,13,7891142171719,Antialérgico Polaramine 2mg 20 Comprimidos,"32,99","30,68",-7.0%,"29,15",-11.6%
VeraCruz,Disponível,356.0,12,-,"Alektos PED 2,5mg/ml Sabor Framboesa 120ml","90,71","79,82",-12.0%,"75,83",-16.4%
VeraCruz,Disponível,355.0,12,7891268144024,Feldene 20mg 15 cápsulas,"70,73","58,71",-17.0%,"55,77",-21.2%
VeraCruz,Disponível,355.0,13,7893454714325,Benerva 300mg 30 comprimidos revestidos,"35,20","32,03",-9.0%,"30,43",-13.6%
VeraCruz,Disponível,355.0,14,7896641807343,Mesacol MMX 1200mg 30 comprimidos revestidos de liberação prolongada,0,0,0,0,0
VeraCruz,Disponível,355.0,13,-,"Ablok Plus 25mg + 12,5mg 60 comprimidos","52,45","41,96",-20.0%,"39,86",-24.0%
VeraCruz,Indisponível,355.0,15,0,Suplemento Hidroeletrolítico Sorox Sabor Tangerina 550ml,0,0,0,0,0
VeraCruz,Disponível,355.0,14,7896523209418,Maleato de Dexclorfeniramina 2mg/5ml Cimed 120ml,"21,24","15,51",-27.0%,"14,73",-30.6%
VeraCruz,Disponível,355.0,12,7897316801154,Solução Oftálmica Atropina 1% 5ml,"13,99","13,99",-0.0%,"13,29",-5.0%
VeraCruz,Disponível,355.0,13,7891317029685,Melocox 15mg 10 comprimidos,"53,29","45,83",-14.0%,"43,54",-18.3%
VeraCruz,Disponível,355.0,12,7898074617322,Fluimucil D 600mg 16 envelopes com 5g cada,"84,86","69,59",-18.0%,"66,11",-22.1%
VeraCruz,Disponível,355.0,13,7896015593209,Sal de Frutas Eno Tônica 2 envelopes com 5g cada,"4,94","4,05",-18.0%,"3,85",-22.1%
VeraCruz,Disponível,355.0,15,7894916508988,"Dalyne 3,0mg + 0,3mg 21 comprimidos revestidos","64,37","52,78",-18.0%,"50,14",-22.1%
VeraCruz,Disponível,355.0,13,7896006226208,"Solução Oftálmica Britens 0,2% + 0,5% 5ml","126,83","98,93",-22.0%,"93,98",-25.9%
VeraCruz,Disponível,355.0,13,7897018510033,Protetor Ocular Oftam Pequeno Colorido 20un,"33,70","30,33",-10.0%,"28,81",-14.5%
VeraCruz,Disponível,355.0,13,7896009498961,Analgésico Advil 400mg 16 cápsulas líquidas,"42,26","34,23",-19.0%,"32,52",-23.0%
VeraCruz,Disponível,355.0,13,7891317489700,Vast 20mg 30 comprimidos revestidos,"97,60","73,20",-25.0%,"69,54",-28.7%
VeraCruz,Disponível,354.0,12,7896094916234,Lisador Dip 1g 20 comprimidos,"45,99","41,39",-10.0%,"39,32",-14.5%
VeraCruz,Disponível,354.0,14,7898037080217,Complexo Homeopático Almeida Prado N 18 60 Comprimidos,"28,90","27,46",-5.0%,"26,09",-9.7%
VeraCruz,Disponível,354.0,13,7896523202600,"Narix 0,5mg/ml Cimed 30ml","9,94","5,67",-43.0%,"5,39",-45.8%
VeraCruz,Disponível,354.0,12,7896255766371,Femoston Conti 1mg + 5mg 28 comprimidos revestidos,"98,44","80,72",-18.0%,"76,68",-22.1%
VeraCruz,Disponível,354.0,13,7891317123604,Ésio 40mg 28 comprimidos revestidos,"203,68","54,99",-73.0%,"156,73",-23.1%
VeraCruz,Disponível,354.0,13,7897316804780,"Solução Oftálmica Combigan 0,2% + 0,5% 10ml","249,36","66,50",-73.3%,"189,52",-24.0%
VeraCruz,Disponível,354.0,13,7898040322199,"Reduclim 1,25mg 35 comprimidos",0,0,0,0,0
VeraCruz,Disponível,353.0,14,7896637023665,Miosan 10mg 10 comprimidos revestidos,"22,72","11,13",-51.0%,"10,57",-53.5%
VeraCruz,Disponível,353.0,12,7898029551848,Daflon 1000mg FFPM 30 comprimidos revestidos,"189,20","53,61",-71.7%,"152,78",-19.2%
VeraCruz,Disponível,353.0,12,7896255762205,Synthroid 137mcg 30 comprimidos,"60,93","48,74",-20.0%,"46,30",-24.0%
VeraCruz,Disponível,353.0,13,7896186002548,Bendita Cânfora 8 tabletes,"25,90","22,79",-12.0%,"21,65",-16.4%
VeraCruz,Disponível,353.0,12,7891317412531,"Trok-N 20mg/g + 0,64mg/g + 2,5mg/g Creme 10g","22,20","19,98",-10.0%,"18,98",-14.5%
VeraCruz,Disponível,353.0,15,7896641808227,"Kaloba 111,111mg 21 comprimidos revestidos",0,0,0,0,0
VeraCruz,Disponível,353.0,13,7896094206366,Naprix 5mg 30 comprimidos,"85,05","63,79",-25.0%,"60,60",-28.7%
VeraCruz,Disponível,353.0,13,7500435144384,Xarope Vick 44E 240ml,0,0,0,0,0
VeraCruz,Disponível,353.0,13,7896094202030,Cebralat 50mg 60 comprimidos,"47,18","36,80",-22.0%,"34,96",-25.9%
VeraCruz,Disponível,352.0,15,7897947609235,Gel Hidratante Cicatrimed 30g,0,0,0,0,0
VeraCruz,Disponível,352.0,12,7896622305844,Antiácido Pó Efervescente Estomazil Sem Sabor 5g,"4,13","3,47",-16.0%,"3,30",-20.1%
VeraCruz,Disponível,352.0,13,7896004700502,Suplemento Vitamínico Apevitin BC Xarope 240ml,"58,76","16,27",-72.3%,"15,46",-73.7%
VeraCruz,Disponível,352.0,12,7899337000653,Myrbetric 50mg 30 comprimidos revestidos de liberação prolongada,"329,24","93,28",-71.7%,"265,86",-19.3%
VeraCruz,Disponível,352.0,13,7896658008542,Mirtax 5mg 15 comprimidos revestidos,"18,83","17,70",-6.0%,"16,82",-10.7%
VeraCruz,Disponível,352.0,15,7891317015237,Pomada Bucal Mud Oral 1mg/g 10g,"23,56","20,26",-14.0%,"19,25",-18.3%
VeraCruz,Disponível,352.0,12,7896094208278,Sumaxpro 50mg + 500mg 2 comprimidos revestidos,"46,26","38,40",-17.0%,"36,48",-21.1%
VeraCruz,Disponível,352.0,12,7896637022576,"RETEMIC - 1mg/mL, 1 frasco com 120mL xarope","60,15","53,53",-11.0%,"50,85",-15.5%
VeraCruz,Disponível,352.0,13,7896094915374,Atroveran Dip 1g 10 comprimidos,"16,90","14,53",-14.0%,"13,80",-18.3%
VeraCruz,Disponível,352.0,13,7894916550031,Isordil Sublingual 5mg 30 comprimidos sublinguais,0,0,0,0,0
VeraCruz,Disponível,352.0,13,7896523208404,Nevralgex 300mg + 50mg + 35mg 30 comprimidos,"25,62","13,83",-46.0%,"13,14",-48.7%
VeraCruz,Disponível,351.0,13,7897337705899,Renitec 5mg 30 comprimidos,"42,29","34,68",-18.0%,"32,95",-22.1%
VeraCruz,Disponível,351.0,13,7896637025362,"Postec 2,5mg/g + 150UTR/g Pomada 20g",0,0,0,0,0
VeraCruz,Disponível,351.0,14,7896512901408,Supositório de Glicerina Granado Infantil 12un,"31,90","28,71",-10.0%,"27,27",-14.5%
VeraCruz,Disponível,351.0,13,7896523219691,Pasta D'Água Calamed Cimed 250mg/g 100g,0,0,0,0,0
VeraCruz,Disponível,351.0,12,7896006219095,Teflan 20mg 10 comprimidos revestidos,"57,47","46,55",-19.0%,"44,22",-23.1%
VeraCruz,Disponível,351.0,14,7896255766401,Betaserc 24mg 30 comprimidos,"73,42","58,74",-20.0%,"55,80",-24.0%
VeraCruz,Disponível,351.0,13,7896006290988,Solução Oftálmica Ster 10mg/ml 5ml,"32,70","27,47",-16.0%,"26,10",-20.2%
VeraCruz,Disponível,350.0,13,7896658028175,ProVance Aché Sabor Morango 10 Comprimidos Mastigáveis,"49,50","49,50",-0.0%,"47,03",-5.0%
VeraCruz,Disponível,350.0,13,7896261013483,Cataflam 50mg 20 drágeas,"56,22","48,91",-13.0%,"46,46",-17.4%
VeraCruz,Disponível,350.0,12,7894916512022,Somalgin Cardio 100mg 60 comprimidos revestidos de dupla camada,"49,94","41,95",-16.0%,"39,85",-20.2%
VeraCruz,Disponível,350.0,12,7896637031943,Flancox 600mg 14 comprimidos,"65,29","51,58",-21.0%,"49,00",-25.0%
VeraCruz,Disponível,350.0,14,7896658020315,Descongestionante Nasal Sorine H 3% Spray 50ml,"33,23","30,24",-9.0%,"28,73",-13.5%
VeraCruz,Disponível,350.0,14,7897018510019,Protetor Ocular Oftam Pequeno Bege 20un,"33,90","30,51",-10.0%,"28,98",-14.5%
VeraCruz,Disponível,350.0,13,7896658015380,Trezor 10mg 30 comprimidos revestidos,"42,34","35,14",-17.0%,"33,38",-21.2%
VeraCruz,Disponível,350.0,13,7590002023228,Xarope Vick 44E 120ml,"45,23","41,61",-8.0%,"39,53",-12.6%
VeraCruz,Disponível,350.0,14,7896112422150,"Novanlo 2,5mg 60 comprimidos",0,0,0,0,0
VeraCruz,Disponível,350.0,13,7896382703317,Humulin N NPH 100UI/ml 2 Refis de 3ml cada,"94,67","56,80",-40.0%,"53,96",-43.0%
VeraCruz,Disponível,349.0,14,7891058002596,Allegra 120mg 2 comprimidos,"19,06","16,96",-11.0%,"16,11",-15.5%
VeraCruz,Disponível,349.0,12,7892953003558,"Dutam 0,5mg + 0,4mg 30 cápsulas gelatinosas duras de liberação prolongada","122,80","98,24",-20.0%,"93,33",-24.0%
VeraCruz,Disponível,349.0,14,7896108002175,Spirulina 380mg Bionatus 45 Cápsulas,0,0,0,0,0
