Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
VeraCruz;7891142171719;Polaramine 2mg 20 comprimidos;Disponível;32,99;29,15;-11.6%;30,68;-7.0%;Alergias;10192;https://www.drogariaveracruz.com.br/antialergico-polaramine-2mg-20-comprimidos/p
VeraCruz;7896331703573;Ritmoneuran RTM Solução Oral 100ml;Disponível;0;0;0;0;0;Sistema Nervoso > Calmantes;10720;https://www.drogariaveracruz.com.br/ritmoneuran-rtm-solucao-oral-100ml/p
VeraCruz;7896641812767;Inzelm 10mg 30 comprimidos revestidos;Disponível;234,11;186,82;-20.2%;65,55;-72.0%;Digestão > Úlcera e Gastrite;21222;https://www.drogariaveracruz.com.br/inzelm-10mg-30-comprimidos-revestidos/p
VeraCruz;7896070600126;AMPLICTIL 100 MG C/20 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24784;https://www.drogariaveracruz.com.br/amplictil-100-mg-c20-cpr/p
VeraCruz;7896331709360;Pomada Calotrat Plantar 200mg/g Kley Hertz 20g;Disponível;34,90;28,84;-17.4%;30,36;-13.0%;Pele e Mucosa;10556;https://www.drogariaveracruz.com.br/pomada-calotrat-plantar-200mgg-kley-hertz-20g/p
VeraCruz;7896637034067;Miosan ODT 10mg 10 comprimidos;Disponível;23,49;19,86;-15.5%;20,91;-11.0%;Dor e Febre > Contusão e Relaxante Muscular;22265;https://www.drogariaveracruz.com.br/miosan-odt-10mg-10-comprimidos/p
VeraCruz;7896637031219;ALOIS 20MG C/30 CPR REV;Disponível;0;0;0;0;0;Psicotrópicos;24917;https://www.drogariaveracruz.com.br/alois-20mg-c30-cpr-rev/p
VeraCruz;7896004704999;Maleato de Dexclorfeniramina 2mg/5ml EMS 120ml;Disponível;22,82;11,92;-47.8%;12,55;-45.0%;Alergias;16250;https://www.drogariaveracruz.com.br/maleato-de-dexclorfeniramina-2mg5ml-ems-120ml/p
VeraCruz;7896261017177;RITALINA LA 10MG C/30 CPS;Disponível;137,67;130,79;-5.0%;68,84;-50.0%;Psicotrópicos;24753;https://www.drogariaveracruz.com.br/ritalina-la-10mg-c30-cps/p
VeraCruz;7897473201637;Adacne 0,1% Gel 30g;Disponível;0;0;0;0;0;Pele e Mucosa;17349;https://www.drogariaveracruz.com.br/adacne-01-gel-30g/p
VeraCruz;7891317031794;Spark Xr 750Mg C/14 Cpr;Disponível;95,16;90,40;-5.0%;95,16;-0.0%;Psicotrópicos;24669;https://www.drogariaveracruz.com.br/spark-xr-750mg-c14-cpr/p
VeraCruz;7896094200975;Cardilol 25mg 30 comprimidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;10972;https://www.drogariaveracruz.com.br/cardilol-25mg-30-comprimidos/p
VeraCruz;7896658002120;Brondilat 25mg/5ml Xarope Sabor Framboesa 120ml;Disponível;48,95;41,39;-15.4%;43,57;-11.0%;Sistema Respiratório > Expectorante;10518;https://www.drogariaveracruz.com.br/brondilat-25mg5ml-xarope-sabor-framboesa-120ml/p
VeraCruz;7898581710370;LEXOTAN 3 MG C/30 CPR;Disponível;55,42;43,70;-21.1%;46,00;-17.0%;Psicotrópicos;24468;https://www.drogariaveracruz.com.br/lexotan-3-mg-c30-cpr/p
VeraCruz;7896255717885;Trombofob 200U Gel 40g;Disponível;42,87;37,06;-13.6%;39,01;-9.0%;Dor e Febre > Contusão e Relaxante Muscular;17547;https://www.drogariaveracruz.com.br/trombofob-200u-gel-40g/p
VeraCruz;7896523220598;Cimegripe 4 Cápsulas;Disponível;8,25;7,84;-5.0%;8,25;-0.0%;Sistema Respiratório > Antigripais;19662;https://www.drogariaveracruz.com.br/cimegripe-4-capsulas/p
VeraCruz;7898636193882;Sorox Sabor Fruras Vermelhas 550ml;Disponível;12,90;11,03;-14.5%;11,61;-10.0%;Digestão > Laxantes e Reguladores Intestinais;22657;https://www.drogariaveracruz.com.br/suplemento-hidroeletrolitico-sorox-sabor-fruras-vermelhas-550ml/p
VeraCruz;7898040322687;Flebon 60 Comprimidos;Disponível;0;0;0;0;0;Sistema Circulatório > Circulação;14732;https://www.drogariaveracruz.com.br/flebon-60-comprimidos/p
VeraCruz;7896094210646;VOEXTOR 10MG C/60 CPR REV C1;Disponível;0;0;0;0;0;Psicotrópicos;24636;https://www.drogariaveracruz.com.br/voextor-10mg-c60-cpr-rev-c1/p
VeraCruz;7891317448714;Riss Risperidona 1mg Com 30 comprimidos;Disponível;61,30;33,77;-44.9%;35,55;-42.0%;Psicotrópicos;24506;https://www.drogariaveracruz.com.br/riss-1mg-c30-cpr/p
VeraCruz;7891317472337;Venlaxin Cloridrato de Venlafaxina 150mg Com 30 cápsulas;Disponível;176,41;93,85;-46.8%;98,79;-44.0%;Psicotrópicos;24501;https://www.drogariaveracruz.com.br/venlaxin-150mg-c30-cps/p
VeraCruz;7896006290209;Solução Oftálmica Ocupress 2% 5ml;Disponível;112,21;84,22;-24.9%;88,65;-21.0%;Olhos > Lubrificantes e Colírios;16308;https://www.drogariaveracruz.com.br/solucao-oftalmica-ocupress-2-5ml/p
VeraCruz;7896023747113;Traumac Sprot Ice Aerossol 125ml;Disponível;0;0;0;0;0;Dor e Febre > Contusão e Relaxante Muscular;19651;https://www.drogariaveracruz.com.br/traumac-sprot-ice-aerossol-125ml/p
VeraCruz;7896004770222;Xarope Clopê Sabor Coco 120ml;Disponível;43,76;41,57;-5.0%;43,76;-0.0%;Sistema Respiratório > Tosse;20128;https://www.drogariaveracruz.com.br/xarope-clope-sabor-coco-120ml/p
VeraCruz;7891721025105;Concor 5mg 30 comprimidos revestidos;Disponível;108,07;77,00;-28.7%;81,05;-25.0%;Pressão Alta > Anti-Hipertensivo;11710;https://www.drogariaveracruz.com.br/concor-5mg-30-comprimidos-revestidos/p
VeraCruz;7896212410644;SPORANOX - 100mg, 15 cápsulas gelatinosas;Disponível;0;0;0;0;0;Pele e Mucosa;11142;https://www.drogariaveracruz.com.br/sporanox-100mg-15-capsulas-gelatinosas/p
VeraCruz;7896658003516;Decadron 0,5mg 20 comprimidos;Disponível;12,44;10,40;-16.4%;10,95;-12.0%;Dor e Febre > Anti-Inflamatórios;12586;https://www.drogariaveracruz.com.br/decadron-05mg-20-comprimidos/p
VeraCruz;7891317489595;Ginna 0,02g/g Creme Ginecológico 40g + 7 aplicadores de 5g cada;Disponível;49,47;41,35;-16.4%;43,53;-12.0%;Saúde Feminina > Creme e óvulos vaginais;12634;https://www.drogariaveracruz.com.br/ginna-002gg-creme-ginecologico-40g-7-aplicadores-de-5g-cada/p
VeraCruz;7896094915886;NOVOTRAN 50MG C/10 CPS;Disponível;65,75;48,73;-25.9%;51,29;-22.0%;Psicotrópicos;24996;https://www.drogariaveracruz.com.br/novotran-50mg-c10-cps/p
VeraCruz;7897572005440;HETORI - 90mg, 14 comprimidos revestidos;Disponível;0;0;0;0;0;Psicotrópicos;24226;https://www.drogariaveracruz.com.br/hetori-90mg-14-comprimidos-revestidos/p
VeraCruz;7896006222620;Solução Oftálmica Octifen 0,25mg/ml 5ml;Disponível;38,53;30,01;-22.1%;31,59;-18.0%;Olhos > Lubrificantes e Colírios;16307;https://www.drogariaveracruz.com.br/solucao-oftalmica-octifen-025mgml-5ml/p
VeraCruz;5060632500878;ESTREVA - 0,1%, 1 frasco com 50g de gel de uso dermatológico;Disponível;96,78;73,55;-24.0%;77,42;-20.0%;Hormônios;11628;https://www.drogariaveracruz.com.br/estreva-01-1-frasco-com-50g-de-gel-de-uso-dermatologico/p
VeraCruz;7896331702828;Xarope Glyteol 200mg/15ml com Mentol 100ml;Disponível;0;0;0;0;0;Sistema Respiratório > Expectorante;21417;https://www.drogariaveracruz.com.br/xarope-glyteol-200mg15ml-com-mentol-100ml/p
VeraCruz;7891317191665;ESC 20MG/ML SOL OR 15ML;Disponível;0;0;0;0;0;Psicotrópicos;24795;https://www.drogariaveracruz.com.br/esc-20mgml-sol-or-15ml/p
VeraCruz;7896006222842;Ondset 4mg/5ml Solução Oral 100ml;Disponível;84,61;63,50;-24.9%;66,84;-21.0%;Digestão > Náuseas;23466;https://www.drogariaveracruz.com.br/ondset-4mg5ml-solucao-oral-100ml/p
VeraCruz;7500435182331;Descongestionante em Jato Contínuo Vick Vapo Spray 100ml;Disponível;0;0;0;0;0;Sistema Respiratório > Descongestionantes;19731;https://www.drogariaveracruz.com.br/descongestionante-em-jato-continuo-vick-vapo-spray-100ml/p
VeraCruz;7897595903365;Puran T4 88mcg 30 comprimidos;Disponível;26,82;18,34;-31.6%;19,31;-28.0%;Hormônios;15989;https://www.drogariaveracruz.com.br/puran-t4-88mcg-30-comprimidos/p
VeraCruz;7898244721309;ROACUTAN 20 MG C/30 CPS;Disponível;0;0;0;0;0;Psicotrópicos;24659;https://www.drogariaveracruz.com.br/roacutan-20-mg-c30-cps/p
VeraCruz;7896658020988;Motore 250mg 60 cápsulas;Disponível;0;0;0;0;0;Para os Ossos > Artrite e Artrose;11872;https://www.drogariaveracruz.com.br/motore-250mg-60-capsulas/p
VeraCruz;7898074616714;FLUIMUCIL - 40mg/g, 16 envelopes com 5g de granulado de uso oral;Disponível;0;0;0;0;0;Sistema Respiratório > Expectorante;18254;https://www.drogariaveracruz.com.br/fluimucil-40mgg-16-envelopes-com-5g-de-granulado-de-uso-oral/p
VeraCruz;7891721026614;Glucovance 500 + 2,5mg 30 comprimidos revestidos;Disponível;44,51;34,25;-23.1%;36,05;-19.0%;Diabetes;15737;https://www.drogariaveracruz.com.br/glucovance-500-25mg-30-comprimidos-revestidos/p
VeraCruz;7896108002175;Spirulina 380mg Bionatus 45 Cápsulas;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;11141;https://www.drogariaveracruz.com.br/spirulina-380mg-bionatus-45-capsulas/p
VeraCruz;7896226502441;VALIUM 5 MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24479;https://www.drogariaveracruz.com.br/valium-5-mg-c30-cpr/p
VeraCruz;7896269900358;Betnovate N 1mg/g + 5mg/g Pomada Dermatológica 30g;Disponível;0;0;0;0;0;Dor e Febre > Anti-Inflamatórios;10952;https://www.drogariaveracruz.com.br/betnovate-n-1mgg-5mgg-pomada-dermatologica-30g/p
VeraCruz;7896094208407;Maxidrate Gel Nasal 6mg/g 30g;Disponível;57,62;48,72;-15.4%;51,28;-11.0%;Sistema Respiratório > Descongestionantes;16292;https://www.drogariaveracruz.com.br/gel-nasal-maxidrate-6mgg-30g/p
VeraCruz;7896658024887;Dastene 0,5mg 30 cápsulas moles;Disponível;130,54;111,62;-14.5%;58,75;-55.0%;Saúde Masculina > Próstata;12589;https://www.drogariaveracruz.com.br/dastene-05mg-30-capsulas-moles/p
VeraCruz;7897947601574;Lavitan Pré-Natal Multi 30 comprimidos revestidos;Disponível;87,50;49,05;-43.9%;51,63;-41.0%;Saúde Feminina > Gestante;21737;https://www.drogariaveracruz.com.br/suplemento-alimentar-lavitan-pre-natal-multi-30-comprimidos-revestidos/p
VeraCruz;5000456028370;Xigduo XR 5mg + 1000mg 60 comprimidos revestidos de liberação prolongada;Disponível;262,04;211,59;-19.3%;74,24;-71.7%;Diabetes;18013;https://www.drogariaveracruz.com.br/xigduo-xr-5mg-1000mg-60-comprimidos-revestidos-de-liberacao-prolongada/p
VeraCruz;8902220108417;EPEZ 10MG C/30 CPR;Disponível;72,69;50,41;-30.7%;53,06;-27.0%;Psicotrópicos;25051;https://www.drogariaveracruz.com.br/epez-10mg-c30-cpr/p
VeraCruz;7897947616059;Flora Bio 15 cápsulas;Disponível;0;0;0;0;0;Digestão > Laxantes e Reguladores Intestinais;18921;https://www.drogariaveracruz.com.br/flora-bio-15-capsulas/p
VeraCruz;7896261019331;CataflamPRO XT Emulgel 50g;Disponível;69,27;59,89;-13.5%;63,04;-9.0%;Dor e Febre > Anti-Inflamatórios;17756;https://www.drogariaveracruz.com.br/analgesico-cataflampro-xt-emulgel-50g/p
VeraCruz;7897316802236;Solução Oftálmica Pilocarpina 2% 10ml;Disponível;0;0;0;0;0;Olhos > Lubrificantes e Colírios;15961;https://www.drogariaveracruz.com.br/solucao-oftalmica-pilocarpina-2-10ml/p
VeraCruz;7891158103346;DIVALCON ER 500MG C/60 CPR;Disponível;177,25;127,97;-27.8%;67,36;-62.0%;Psicotrópicos;24575;https://www.drogariaveracruz.com.br/divalcon-er-500mg-c60-cpr/p
VeraCruz;7896094922525;Neosaldina Muscular Dipirona 300mg + Cafeína 50mg + Citrato de Orfenadrina 35mg 10 Comprimidos;Disponível;7,82;7,43;-5.0%;7,82;-0.0%;Dor e Febre > Analgésico;24071;https://www.drogariaveracruz.com.br/neosaldina-muscular-dipirona-300mg-cafeina-50mg-citrato-de-orfenadrina-35mg-10-comprimidos/p
VeraCruz;7898244720609;Maresis Flex Alto Volume Refil Infantil 15 sachês + frasco aplicador;Disponível;0;0;0;0;0;Sistema Respiratório > Descongestionantes;22810;https://www.drogariaveracruz.com.br/maresis-flex-alto-volume-refil-infantil-15-saches-frasco-aplicador/p
VeraCruz;7891058003944;Dorflex Max 8 comprimidos;Disponível;17,67;14,94;-15.4%;15,73;-11.0%;Dor e Febre > Analgésico;21544;https://www.drogariaveracruz.com.br/dorflex-max-8-comprimidos/p
VeraCruz;7899950704792;Estojo para Lente de Contato Bela Collection Cores Sortidas Ref 4792;Disponível;5,40;4,31;-20.2%;4,54;-15.9%;Olhos > Produtos para Lentes;20983;https://www.drogariaveracruz.com.br/estojo-para-lente-de-contato-bela-collection-cores-sortidas-ref-4792/p
VeraCruz;7896637032261;Lactosil Flora 8 cápsulas;Disponível;21,90;13,94;-36.3%;14,67;-33.0%;Digestão > Laxantes e Reguladores Intestinais;19588;https://www.drogariaveracruz.com.br/lactosil-flora-8-capsulas/p
VeraCruz;7896523219608;Antiácido Cimed Frusalt 100g;Disponível;31,15;29,59;-5.0%;31,15;-0.0%;Digestão > Azia e Má Digestão;18915;https://www.drogariaveracruz.com.br/antiacido-cimed-frusalt-100g/p
VeraCruz;7898074617612;Fluimucil 600mg Sabor Limão 16 comprimidos efervescentes;Disponível;0;0;0;0;0;Sistema Respiratório > Expectorante;18255;https://www.drogariaveracruz.com.br/fluimucil-600mg-sabor-limao-16-comprimidos-efervescentes/p
VeraCruz;7896206401146;Atacand 16mg 30 comprimidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;10450;https://www.drogariaveracruz.com.br/atacand-16mg-30-comprimidos/p
VeraCruz;7898096577550;Deocil SL 10mg 20 comprimidos;Disponível;77,47;58,14;-25.0%;61,20;-21.0%;Dor e Febre > Anti-Inflamatórios;20070;https://www.drogariaveracruz.com.br/deocil-sl-10mg-20-comprimidos/p
VeraCruz;7896372505006;Castanha da Índia Atalaia 30 drágeas;Disponível;60,21;50,91;-15.4%;53,59;-11.0%;Sistema Circulatório > Circulação;17744;https://www.drogariaveracruz.com.br/castanha-da-india-atalaia-30-drageas/p
VeraCruz;7894916509831;Dalyne 3mg + 0,03mg 63 comprimidos revestidos;Disponível;123,16;95,94;-22.1%;50,50;-59.0%;Saúde Feminina > Anticoncepcionais;12598;https://www.drogariaveracruz.com.br/dalyne-3mg-003mg-63-comprimidos-revestidos/p
VeraCruz;7896094921375;Amome 50mcg Spray Nasal 120 acionamentos;Disponível;72,33;61,15;-15.5%;64,37;-11.0%;Alergias;14728;https://www.drogariaveracruz.com.br/amome-50mcg-spray-nasal-120-acionamentos/p
VeraCruz;7891158038860;Klaricid Ud 500mg Caixa Contendo 7 comprimidos de Liberação Prolongada;Disponível;0;0;0;0;0;Antibióticos;23961;https://www.drogariaveracruz.com.br/klaricid-ud-500mg-caixa-contendo-7-comprimidos-de-liberacao-prolongada/p
VeraCruz;7896015593209;Sal de Frutas Eno Tônica 2 envelopes com 5g cada;Disponível;4,94;3,85;-22.1%;4,05;-18.0%;Digestão > Azia e Má Digestão;20512;https://www.drogariaveracruz.com.br/sal-de-frutas-eno-tonica-2-envelopes-com-5g-cada/p
VeraCruz;7891317455569;Duomo 2mg 30 comprimidos;Disponível;43,93;35,47;-19.3%;37,34;-15.0%;Saúde Masculina > Próstata;10105;https://www.drogariaveracruz.com.br/duomo-2mg-30-comprimidos/p
VeraCruz;7896206400781;Casodex 50mg 28 comprimidos revestidos;Disponível;0;0;0;0;0;Oncológicos e Alto Custo;20575;https://www.drogariaveracruz.com.br/casodex-50mg-28-comprimidos-revestidos/p
VeraCruz;7896255716963;Synthroid 75mcg 30 comprimidos;Disponível;51,57;38,70;-25.0%;40,74;-21.0%;Hormônios;11188;https://www.drogariaveracruz.com.br/synthroid-75mcg-30-comprimidos/p
VeraCruz;7899420506390;CARLIT 300MG C/50 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24883;https://www.drogariaveracruz.com.br/carlit-300mg-c50-cpr/p
VeraCruz;7896006218647;ISON 10MG C/30 CAPSULAS GEL;Disponível;0;0;0;0;0;Psicotrópicos;24671;https://www.drogariaveracruz.com.br/ison-10mg-c30-capsulas-gel/p
VeraCruz;7896015520311;Clavulin 500mg 21 comprimidos revestidos;Disponível;166,61;158,28;-5.0%;55,54;-66.7%;Antibióticos;23943;https://www.drogariaveracruz.com.br/clavulin-500mg-21-comprimidos-revestidos/p
VeraCruz;7896112400172;Doss 50.000UI 8 cápsulas gelatinosas moles;Disponível;166,50;101,23;-39.2%;53,28;-68.0%;Para os Ossos > Osteoporose;14297;https://www.drogariaveracruz.com.br/suplemento-alimentar-doss-50000ui-vitamina-d3-8-capsulas-gelatinosas-moles/p
VeraCruz;7897322705415;Lipanon 250mg 30 cápsulas duras de liberação retardada;Disponível;0;0;0;0;0;Colesterol e Triglicerídeos;24010;https://www.drogariaveracruz.com.br/lipanon-250mg-30-capsulas-duras-de-liberacao-retardada/p
VeraCruz;7891317009724;Tâmisa 30 75mcg + 30mcg 63 drágeas;Disponível;94,60;72,80;-23.0%;76,63;-19.0%;Saúde Feminina > Anticoncepcionais;16460;https://www.drogariaveracruz.com.br/tamisa-30-75mcg-30mcg-63-drageas/p
VeraCruz;7896112411314;Ictus 12,5mg 60 comprimidos;Disponível;0;0;0;0;0;Sistema Circulatório > Circulação;12717;https://www.drogariaveracruz.com.br/ictus-125mg-60-comprimidos/p
VeraCruz;7896112400431;Press Plus 5mg + 20mg 60 cápsulas;Disponível;244,87;179,12;-26.9%;62,85;-74.3%;Pressão Alta > Anti-Hipertensivo;21905;https://www.drogariaveracruz.com.br/press-plus-5mg-20mg-60-capsulas/p
VeraCruz;7896112406402;Embo 2,5mg 20 comprimidos revestidos;Disponível;78,92;56,23;-28.8%;59,19;-25.0%;Sistema Circulatório > Circulação;20558;https://www.drogariaveracruz.com.br/embo-25mg-20-comprimidos-revestidos/p
VeraCruz;7908236800391;DICOXIBE 200MG C/15 CPS;Disponível;0;0;0;0;0;Psicotrópicos;24834;https://www.drogariaveracruz.com.br/dicoxibe-200mg-c15-cps/p
VeraCruz;7896658016516;STABIL 1MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24648;https://www.drogariaveracruz.com.br/stabil-1mg-c30-cpr/p
VeraCruz;7894916501095;Itraspor 100mg 4 cápsulas;Disponível;39,92;31,47;-21.2%;33,13;-17.0%;Pele e Mucosa;15413;https://www.drogariaveracruz.com.br/itraspor-100mg-4-capsulas/p
VeraCruz;5000456025461;Qtern 5mg/10mg 30 comprimidos revestidos;Disponível;309,73;235,39;-24.0%;82,59;-73.3%;Diabetes;14441;https://www.drogariaveracruz.com.br/qtern-5mg10mg-30-comprimidos-revestidos/p
VeraCruz;7896094917460;Atroveran Dip 500mg/ml 20ml;Disponível;24,39;20,16;-17.3%;21,22;-13.0%;Saúde Feminina > Cólica;18490;https://www.drogariaveracruz.com.br/atroveran-dip-500mgml-20ml/p
VeraCruz;7896637033831;Zanidip 10mg 30 comprimidos revestidos;Disponível;153,93;119,91;-22.1%;63,11;-59.0%;Pressão Alta > Anti-Hipertensivo;18022;https://www.drogariaveracruz.com.br/zanidip-10mg-30-comprimidos-revestidos/p
VeraCruz;7896026306799;Spiolto 2,5mcg + 2,5mcg 1 Frasco com 4ml de Solução, 60 Acionamentos + Inalador Respimat;Disponível;0;0;0;0;0;Sistema Respiratório > DPOC;13927;https://www.drogariaveracruz.com.br/spiolto-25mcg-25mcg-1-frasco-com-4ml-de-solucao-60-acionamentos-inalador-respimat/p
VeraCruz;7892953003381;Liberfem 2mg + 0,03mg 21 comprimidos revestidos;Disponível;57,03;43,34;-24.0%;45,62;-20.0%;Saúde Feminina > Anticoncepcionais;18561;https://www.drogariaveracruz.com.br/liberfem-2mg-003mg-21-comprimidos-revestidos/p
VeraCruz;7891721022456;SEROPHENE - 50mg, 30 comprimidos;Disponível;0;0;0;0;0;Hormônios;18364;https://www.drogariaveracruz.com.br/serophene-50mg-30-comprimidos/p
VeraCruz;7897572020252;Janumet XR 100mg/1000mg 30 comprimidos revestidos de liberação prolongada;Disponível;360,72;267,29;-25.9%;93,79;-74.0%;Diabetes;11751;https://www.drogariaveracruz.com.br/janumet-xr-100mg1000mg-30-comprimidos-revestidos-de-liberacao-prolongada/p
VeraCruz;7894916512480;Brasart HCT 160mg + 12,5mg 90 comprimidos revestidos;Disponível;233,41;181,83;-22.1%;63,80;-72.7%;Pressão Alta > Anti-Hipertensivo;21798;https://www.drogariaveracruz.com.br/brasart-hct-160mg-125mg-90-comprimidos-revestidos/p
VeraCruz;7896622305851;Gastrol Pó Efervescente Sabor Limão 5g;Disponível;4,13;3,33;-19.4%;3,51;-15.0%;Digestão > Azia e Má Digestão;16217;https://www.drogariaveracruz.com.br/antiacido-po-efervescente-gastrol-limao-1-envelope-com-5g/p
VeraCruz;7896181925170;MAXAPRAN 20MG C/60 CPR;Disponível;155,73;133,15;-14.5%;70,08;-55.0%;Psicotrópicos;24551;https://www.drogariaveracruz.com.br/maxapran-20mg-c60-cpr/p
VeraCruz;7898040329570;Floratil 200mg 4 envelopes com 1g cada;Disponível;39,75;33,61;-15.4%;35,38;-11.0%;Digestão > Laxantes e Reguladores Intestinais;18238;https://www.drogariaveracruz.com.br/floratil-200mg-4-envelopes-com-1g-cada/p
VeraCruz;7891058010751;Aprovel 150mg 30 comprimidos revestidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;11280;https://www.drogariaveracruz.com.br/aprovel-150mg-30-comprimidos-revestidos/p
VeraCruz;7896637023238;Flancox 500mg 14 comprimidos revestidos;Disponível;52,13;28,22;-45.9%;29,71;-43.0%;Dor e Febre > Anti-Inflamatórios;11424;https://www.drogariaveracruz.com.br/flancox-500mg-14-comprimidos-revestidos/p
VeraCruz;5060632508485;Systen Estradiol 50 3,2mg 8 Adesivos Transdérmicos;Disponível;152,35;118,68;-22.1%;62,47;-59.0%;Hormônios;11193;https://www.drogariaveracruz.com.br/systen-50mcgdia-8-adesivos-transdermicos/p
VeraCruz;7891317448783;Riss Risperidona 3mg Com 30 comprimidos;Disponível;61,30;33,77;-44.9%;35,55;-42.0%;Psicotrópicos;24410;https://www.drogariaveracruz.com.br/riss-3mg-30-comprimidos-revestidos/p
VeraCruz;7898100268290;Biovicerin 2 flaconetes com 5ml cada;Disponível;16,47;10,64;-35.4%;11,20;-32.0%;Digestão > Laxantes e Reguladores Intestinais;19630;https://www.drogariaveracruz.com.br/biovicerin-2-flaconetes-com-5ml-cada/p
VeraCruz;7898074617988;Filtrair Prevent 800mg Spray em Pó;Disponível;0;0;0;0;0;Sistema Respiratório > Descongestionantes;14235;https://www.drogariaveracruz.com.br/spray-nasal-em-po-filtrair-prevent-800mg/p
VeraCruz;7897473207646;Salmeterol 25mcg + Fluticasona 50mcg 120 Doses Glenmark Genérico;Disponível;98,65;93,72;-5.0%;98,65;-0.0%;Sistema Respiratório > Asma;25955;https://www.drogariaveracruz.com.br/salmeterol-25mcg-fluticasona-50mcg-120-doses-glenmark-generico/p
VeraCruz;7896676412208;RISPERIDON 1MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24808;https://www.drogariaveracruz.com.br/risperidon-1mg-c30-cpr/p
VeraCruz;7894916515979;PATZ SL 5MG C/60 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24623;https://www.drogariaveracruz.com.br/patz-sl-5mg-c60-cpr/p
VeraCruz;7896658038112;Tormiv SL 10mg Sabor Limão 10 comprimidos sublinguais;Disponível;36,34;30,38;-16.4%;31,98;-12.0%;Dor e Febre > Analgésico;19400;https://www.drogariaveracruz.com.br/tormiv-sl-10mg-sabor-limao-10-comprimidos-sublinguais/p
VeraCruz;7891721201431;Cuore 75mg 28 comprimidos revestidos;Disponível;0;0;0;0;0;Sistema Circulatório > Circulação;10355;https://www.drogariaveracruz.com.br/cuore-75mg-28-comprimidos-revestidos/p
VeraCruz;7896094210233;Stanglit 15mg 60 comprimidos;Disponível;146,43;102,94;-29.7%;54,18;-63.0%;Diabetes;13159;https://www.drogariaveracruz.com.br/stanglit-15mg-60-comprimidos/p
VeraCruz;7897705202548;Ozempic 0,25mg 1 carpule de 1,5ml + 1 sistema para aplicação + 6 agulhas novofine;Disponível;1299,70;1234,72;-5.0%;433,23;-66.7%;Diabetes;15767;https://www.drogariaveracruz.com.br/ozempic-025mg-1-carpule-de-15ml-1-sistema-para-aplicacao-6-agulhas-novofine/p
VeraCruz;7896672203909;Broncho - Vaxom 3,5mg 10 cápsulas;Disponível;74,73;59,63;-20.2%;62,77;-16.0%;Sistema Respiratório > DPOC;10512;https://www.drogariaveracruz.com.br/broncho-vaxom-35mg-10-capsulas/p
VeraCruz;7891721016219;Floralyte 45 Sabor Laranja 500ml;Disponível;0;0;0;0;0;Digestão > Laxantes e Reguladores Intestinais;18231;https://www.drogariaveracruz.com.br/floralyte-45-sabor-laranja-500ml/p
VeraCruz;7896004775586;Quicard 35mg 30 comprimidos revestidos de liberação prolongada;Disponível;0;0;0;0;0;Sistema Circulatório > Circulação;19450;https://www.drogariaveracruz.com.br/quicard-35mg-30-comprimidos-revestidos-de-liberacao-prolongada/p
VeraCruz;7897473206540;Dermotil Fusid 1mg/G + 20mg/G 1 Bisnaga Com 10G de Creme de Uso dermatológico;Disponível;81,99;73,22;-10.7%;77,07;-6.0%;Antibióticos;24387;https://www.drogariaveracruz.com.br/dermotil-fusid-1mgg-20mgg-1-bisnaga-com-10g-de-creme-de-uso-dermatologico/p
VeraCruz;7896112405801;Fly 250mg 20 cápsulas moles;Disponível;55,90;49,39;-11.6%;51,99;-7.0%;Digestão > Antigases;20313;https://www.drogariaveracruz.com.br/fly-250mg-20-capsulas-moles/p
VeraCruz;7896658024191;DUAL 60MG C/30 CPS;Disponível;129,08;103,01;-20.2%;54,22;-58.0%;Psicotrópicos;24509;https://www.drogariaveracruz.com.br/dual-60mg-c30-cps/p
VeraCruz;7896094202900;Elani Ciclo 3mg + 0,03mg 21 comprimidos revestidos;Disponível;72,66;53,84;-25.9%;56,67;-22.0%;Saúde Feminina > Anticoncepcionais;10573;https://www.drogariaveracruz.com.br/elani-ciclo-3mg-003mg-21-comprimidos-revestidos/p
VeraCruz;7896212478859;MICRONOR - 350mcg, 35 comprimidos;Disponível;0;0;0;0;0;Saúde Feminina > Anticoncepcionais;11831;https://www.drogariaveracruz.com.br/micronor-350mcg-35-comprimidos/p
VeraCruz;7896637023849;Unoprost 4mg 30 comprimidos;Disponível;56,36;46,58;-17.4%;49,03;-13.0%;Pressão Alta > Anti-Hipertensivo;10796;https://www.drogariaveracruz.com.br/unoprost-4mg-30-comprimidos/p
